model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
181_train,0.96496,0.96650,0.93165,0.95197,0.96400,0.96900,0.96650,0.96884,0.96400,0.96642,0.96650
,,,,,,,,,,,
71_test,0.84334,0.84400,0.68170,0.79057,0.84300,0.84500,0.84400,0.84469,0.84300,0.84384,0.84400
71_train,0.97300,0.97300,0.94491,0.96023,0.97300,0.97300,0.97300,0.97300,0.97300,0.97300,0.97300
,,,,,,,,,,,
1565_test,0.84265,0.84000,0.67354,0.78468,0.84400,0.83600,0.84000,0.83730,0.84400,0.84064,0.84000
1565_train,0.98061,0.98000,0.95919,0.96994,0.98100,0.97900,0.98000,0.97904,0.98100,0.98002,0.98000
,,,,,,,,,,,
963_test,0.84248,0.83950,0.67252,0.78398,0.84400,0.83500,0.83950,0.83647,0.84400,0.84022,0.83950
963_train,0.96561,0.96500,0.92859,0.94829,0.96600,0.96400,0.96500,0.96407,0.96600,0.96503,0.96500
,,,,,,,,,,,
1713_test,0.84081,0.68850,0.36442,0.61860,0.91800,0.45900,0.68850,0.62920,0.91800,0.74664,0.68850
1713_train,0.93762,0.86700,0.72863,0.79336,0.98000,0.75400,0.86700,0.79935,0.98000,0.88050,0.86700
,,,,,,,,,,,
1705_test,0.84075,0.59950,0.18282,0.55548,0.96300,0.23600,0.59950,0.55761,0.96300,0.70627,0.59950
1705_train,0.89283,0.70350,0.39502,0.62781,0.99800,0.40900,0.70350,0.62807,0.99800,0.77095,0.70350
,,,,,,,,,,,
609_test,0.84052,0.84550,0.68476,0.79394,0.83800,0.85300,0.84550,0.85076,0.83800,0.84433,0.84550
609_train,0.96312,0.96650,0.93165,0.95329,0.96100,0.97200,0.96650,0.97169,0.96100,0.96631,0.96650
,,,,,,,,,,,
607_test,0.84052,0.84550,0.68476,0.79394,0.83800,0.85300,0.84550,0.85076,0.83800,0.84433,0.84550
607_train,0.96007,0.96500,0.92859,0.95224,0.95700,0.97300,0.96500,0.97256,0.95700,0.96472,0.96500
,,,,,,,,,,,
845_test,0.84050,0.84150,0.67660,0.78772,0.84000,0.84300,0.84150,0.84253,0.84000,0.84126,0.84150
845_train,0.96154,0.96400,0.92655,0.94903,0.96000,0.96800,0.96400,0.96774,0.96000,0.96386,0.96400
,,,,,,,,,,,
1507_test,0.84033,0.83900,0.67150,0.78396,0.84100,0.83700,0.83900,0.83765,0.84100,0.83932,0.83900
1507_train,0.96419,0.96450,0.92757,0.94823,0.96400,0.96500,0.96450,0.96496,0.96400,0.96448,0.96450
,,,,,,,,,,,
683_test,0.84026,0.66300,0.31239,0.59882,0.93000,0.39600,0.66300,0.60626,0.93000,0.73402,0.66300
683_train,0.92658,0.81550,0.62355,0.73132,0.99200,0.63900,0.81550,0.73319,0.99200,0.84318,0.81550
,,,,,,,,,,,
381_test,0.84024,0.73800,0.46542,0.66231,0.89200,0.58400,0.73800,0.68196,0.89200,0.77296,0.73800
381_train,0.93050,0.84700,0.68782,0.76861,0.98000,0.71400,0.84700,0.77409,0.98000,0.86496,0.84700
,,,,,,,,,,,
801_test,0.83950,0.83850,0.67048,0.78349,0.84000,0.83700,0.83850,0.83749,0.84000,0.83874,0.83850
801_train,0.95190,0.95500,0.90818,0.93662,0.95000,0.96000,0.95500,0.95960,0.95000,0.95477,0.95500
,,,,,,,,,,,
1597_test,0.83947,0.83050,0.65415,0.77161,0.84400,0.81700,0.83050,0.82181,0.84400,0.83276,0.83050
1597_train,0.89282,0.89250,0.78066,0.85015,0.89300,0.89200,0.89250,0.89211,0.89300,0.89255,0.89250
,,,,,,,,,,,
1607_test,0.83943,0.82050,0.63375,0.75743,0.84900,0.79200,0.82050,0.80322,0.84900,0.82547,0.82050
1607_train,0.93241,0.92300,0.84289,0.88522,0.93800,0.90800,0.92300,0.91068,0.93800,0.92414,0.92300
,,,,,,,,,,,
1139_test,0.83942,0.81850,0.62967,0.75468,0.85000,0.78700,0.81850,0.79962,0.85000,0.82404,0.81850
1139_train,0.94229,0.93450,0.86635,0.90144,0.94700,0.92200,0.93450,0.92390,0.94700,0.93531,0.93450
,,,,,,,,,,,
1339_test,0.83886,0.79700,0.58580,0.72684,0.86000,0.73400,0.79700,0.76377,0.86000,0.80903,0.79700
1339_train,0.91608,0.89200,0.77964,0.83881,0.93000,0.85400,0.89200,0.86431,0.93000,0.89595,0.89200
,,,,,,,,,,,
1567_test,0.83883,0.83850,0.67048,0.78372,0.83900,0.83800,0.83850,0.83816,0.83900,0.83858,0.83850
1567_train,0.97100,0.97100,0.94083,0.95734,0.97100,0.97100,0.97100,0.97100,0.97100,0.97100,0.97100
,,,,,,,,,,,
671_test,0.83866,0.83800,0.66946,0.78302,0.83900,0.83700,0.83800,0.83733,0.83900,0.83816,0.83800
671_train,0.97019,0.97050,0.93981,0.95684,0.97000,0.97100,0.97050,0.97097,0.97000,0.97049,0.97050
,,,,,,,,,,,
1543_test,0.83859,0.65550,0.29708,0.59334,0.93100,0.38000,0.65550,0.60026,0.93100,0.72991,0.65550
1543_train,0.87938,0.73450,0.45827,0.65525,0.95800,0.51100,0.73450,0.66206,0.95800,0.78300,0.73450
,,,,,,,,,,,
1055_test,0.83781,0.82950,0.65211,0.77067,0.84200,0.81700,0.82950,0.82146,0.84200,0.83160,0.82950
1055_train,0.83400,0.83000,0.65313,0.77261,0.83600,0.82400,0.83000,0.82609,0.83600,0.83101,0.83000
,,,,,,,,,,,
493_test,0.83771,0.78950,0.57050,0.71795,0.86200,0.71700,0.78950,0.75284,0.86200,0.80373,0.78950
493_train,0.91407,0.87950,0.75413,0.81961,0.93400,0.82500,0.87950,0.84220,0.93400,0.88573,0.87950
,,,,,,,,,,,
283_test,0.83761,0.81700,0.62661,0.75312,0.84800,0.78600,0.81700,0.79849,0.84800,0.82250,0.81700
283_train,0.90540,0.88850,0.77250,0.83759,0.91500,0.86200,0.88850,0.86895,0.91500,0.89138,0.88850
,,,,,,,,,,,
663_test,0.83750,0.83650,0.66639,0.78114,0.83800,0.83500,0.83650,0.83549,0.83800,0.83674,0.83650
663_train,0.96800,0.96800,0.93471,0.95302,0.96800,0.96800,0.96800,0.96800,0.96800,0.96800,0.96800
,,,,,,,,,,,
601_test,0.83734,0.84200,0.67762,0.78962,0.83500,0.84900,0.84200,0.84686,0.83500,0.84089,0.84200
601_train,0.96054,0.96300,0.92451,0.94760,0.95900,0.96700,0.96300,0.96673,0.95900,0.96285,0.96300
,,,,,,,,,,,
1747_test,0.83734,0.84000,0.67354,0.78653,0.83600,0.84400,0.84000,0.84274,0.83600,0.83936,0.84000
1747_train,0.97136,0.97350,0.94593,0.96253,0.97000,0.97700,0.97350,0.97684,0.97000,0.97341,0.97350
,,,,,,,,,,,
1287_test,0.83718,0.69850,0.38482,0.62706,0.90700,0.49000,0.69850,0.64008,0.90700,0.75052,0.69850
1287_train,0.85399,0.69400,0.37564,0.62233,0.93700,0.45100,0.69400,0.63055,0.93700,0.75382,0.69400
,,,,,,,,,,,
475_test,0.83700,0.75950,0.50928,0.68436,0.87600,0.64300,0.75950,0.71046,0.87600,0.78459,0.75950
475_train,0.84123,0.78450,0.56029,0.71137,0.87000,0.69900,0.78450,0.74295,0.87000,0.80147,0.78450
,,,,,,,,,,,
1131_test,0.83695,0.73950,0.46848,0.66411,0.88600,0.59300,0.73950,0.68523,0.88600,0.77279,0.73950
1131_train,0.92354,0.86300,0.72047,0.79204,0.95900,0.76700,0.86300,0.80453,0.95900,0.87500,0.86300
,,,,,,,,,,,
977_test,0.83681,0.82650,0.64599,0.76665,0.84200,0.81100,0.82650,0.81668,0.84200,0.82915,0.82650
977_train,0.94056,0.94150,0.88064,0.91626,0.94000,0.94300,0.94150,0.94283,0.94000,0.94141,0.94150
,,,,,,,,,,,
1683_test,0.83638,0.86100,0.71638,0.82124,0.82400,0.89800,0.86100,0.88985,0.82400,0.85566,0.86100
1683_train,0.92079,0.94100,0.87962,0.92828,0.90900,0.97300,0.94100,0.97115,0.90900,0.93905,0.94100
,,,,,,,,,,,
1743_test,0.83617,0.83650,0.66639,0.78160,0.83600,0.83700,0.83650,0.83684,0.83600,0.83642,0.83650
1743_train,0.96542,0.96450,0.92757,0.94736,0.96600,0.96300,0.96450,0.96311,0.96600,0.96455,0.96450
,,,,,,,,,,,
1571_test,0.83583,0.83150,0.65619,0.77423,0.83800,0.82500,0.83150,0.82725,0.83800,0.83259,0.83150
1571_train,0.96661,0.96600,0.93063,0.94972,0.96700,0.96500,0.96600,0.96507,0.96700,0.96603,0.96600
,,,,,,,,,,,
1297_test,0.83560,0.78300,0.55723,0.71066,0.86200,0.70400,0.78300,0.74439,0.86200,0.79889,0.78300
1297_train,0.91945,0.89100,0.77760,0.83576,0.93600,0.84600,0.89100,0.85872,0.93600,0.89569,0.89100
,,,,,,,,,,,
925_test,0.83538,0.74050,0.47052,0.66526,0.88300,0.59800,0.74050,0.68716,0.88300,0.77287,0.74050
925_train,0.85242,0.74500,0.47970,0.66777,0.90800,0.58200,0.74500,0.68477,0.90800,0.78074,0.74500
,,,,,,,,,,,
699_test,0.83520,0.57050,0.12365,0.53802,0.96800,0.17300,0.57050,0.53928,0.96800,0.69267,0.57050
699_train,0.87688,0.66750,0.32157,0.60081,0.99000,0.34500,0.66750,0.60182,0.99000,0.74858,0.66750
,,,,,,,,,,,
1681_test,0.83485,0.85250,0.69904,0.80746,0.82600,0.87900,0.85250,0.87223,0.82600,0.84848,0.85250
1681_train,0.93964,0.95400,0.90614,0.94305,0.93100,0.97700,0.95400,0.97589,0.93100,0.95292,0.95400
,,,,,,,,,,,
1243_test,0.83480,0.79850,0.58886,0.72959,0.85300,0.74400,0.79850,0.76916,0.85300,0.80891,0.79850
1243_train,0.92071,0.90650,0.80922,0.86138,0.92900,0.88400,0.90650,0.88900,0.92900,0.90856,0.90650
,,,,,,,,,,,
783_test,0.83468,0.85200,0.69802,0.80670,0.82600,0.87800,0.85200,0.87131,0.82600,0.84805,0.85200
783_train,0.94273,0.95550,0.90920,0.94410,0.93500,0.97600,0.95550,0.97497,0.93500,0.95457,0.95550
,,,,,,,,,,,
1725_test,0.83450,0.83950,0.67252,0.78677,0.83200,0.84700,0.83950,0.84467,0.83200,0.83829,0.83950
1725_train,0.94711,0.95550,0.90920,0.94099,0.94200,0.96900,0.95550,0.96814,0.94200,0.95489,0.95550
,,,,,,,,,,,
841_test,0.83433,0.83300,0.65925,0.77695,0.83500,0.83100,0.83300,0.83167,0.83500,0.83333,0.83300
841_train,0.96081,0.96050,0.91940,0.94210,0.96100,0.96000,0.96050,0.96004,0.96100,0.96052,0.96050
,,,,,,,,,,,
1437_test,0.83392,0.62000,0.22465,0.56877,0.94100,0.29900,0.62000,0.57308,0.94100,0.71234,0.62000
1437_train,0.85656,0.64850,0.28280,0.58775,0.96500,0.33200,0.64850,0.59094,0.96500,0.73300,0.64850
,,,,,,,,,,,
1535_test,0.83389,0.50800,-0.00388,0.50403,0.99700,0.01900,0.50800,0.50404,0.99700,0.66958,0.50800
1535_train,0.83083,0.50300,-0.01408,0.50150,0.99400,0.01200,0.50300,0.50151,0.99400,0.66667,0.50300
,,,,,,,,,,,
97_test,0.83375,0.50150,-0.01714,0.50075,1.00000,0.00300,0.50150,0.50075,1.00000,0.66733,0.50150
97_train,0.83375,0.50150,-0.01714,0.50075,1.00000,0.00300,0.50150,0.50075,1.00000,0.66733,0.50150
,,,,,,,,,,,
825_test,0.83367,0.83100,0.65517,0.77419,0.83500,0.82700,0.83100,0.82837,0.83500,0.83167,0.83100
825_train,0.94907,0.95900,0.91634,0.94715,0.94300,0.97500,0.95900,0.97417,0.94300,0.95833,0.95900
,,,,,,,,,,,
1751_test,0.83367,0.83700,0.66741,0.78322,0.83200,0.84200,0.83700,0.84040,0.83200,0.83618,0.83700
1751_train,0.95534,0.95750,0.91328,0.93953,0.95400,0.96100,0.95750,0.96073,0.95400,0.95735,0.95750
,,,,,,,,,,,
85_test,0.83361,0.50100,-0.01816,0.50050,1.00000,0.00200,0.50100,0.50050,1.00000,0.66711,0.50100
85_train,0.83347,0.50250,-0.01510,0.50125,0.99900,0.00600,0.50250,0.50125,0.99900,0.66756,0.50250
,,,,,,,,,,,
91_test,0.83361,0.50100,-0.01816,0.50050,1.00000,0.00200,0.50100,0.50050,1.00000,0.66711,0.50100
91_train,0.83333,0.50200,-0.01612,0.50100,0.99900,0.00500,0.50200,0.50100,0.99900,0.66733,0.50200
,,,,,,,,,,,
1531_test,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.50050,0.50025,1.00000,0.66689,0.50050
1531_train,0.83139,0.49900,-0.02224,0.49950,0.99700,0.00100,0.49900,0.49950,0.99700,0.66555,0.49900
,,,,,,,,,,,
1017_test,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.50050,0.50025,1.00000,0.66689,0.50050
1017_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
651_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
651_train,0.83278,0.50000,-0.02020,0.50000,0.99900,0.00100,0.50000,0.50000,0.99900,0.66644,0.50000
,,,,,,,,,,,
657_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
657_train,0.83278,0.50000,-0.02020,0.50000,0.99900,0.00100,0.50000,0.50000,0.99900,0.66644,0.50000
,,,,,,,,,,,
995_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
995_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
87_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
87_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
119_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
119_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
687_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
687_train,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.50050,0.50025,1.00000,0.66689,0.50050
,,,,,,,,,,,
717_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
717_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
1617_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
1617_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
111_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
111_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
933_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
933_train,0.83264,0.49950,-0.02122,0.49975,0.99900,0.00000,0.49950,0.49975,0.99900,0.66622,0.49950
,,,,,,,,,,,
693_test,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
693_train,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.50000,0.50000,1.00000,0.66667,0.50000
,,,,,,,,,,,
1691_test,0.83316,0.85350,0.70108,0.80983,0.82300,0.88400,0.85350,0.87646,0.82300,0.84889,0.85350
1691_train,0.93371,0.95000,0.89798,0.93861,0.92400,0.97600,0.95000,0.97468,0.92400,0.94867,0.95000
,,,,,,,,,,,
543_test,0.83300,0.84900,0.69190,0.80244,0.82500,0.87300,0.84900,0.86660,0.82500,0.84529,0.84900
543_train,0.89304,0.90750,0.81126,0.87763,0.88500,0.93000,0.90750,0.92670,0.88500,0.90537,0.90750
,,,,,,,,,,,
1539_test,0.83292,0.50050,-0.01918,0.50025,0.99900,0.00200,0.50050,0.50025,0.99900,0.66667,0.50050
1539_train,0.83389,0.50200,-0.01612,0.50100,1.00000,0.00400,0.50200,0.50100,1.00000,0.66756,0.50200
,,,,,,,,,,,
1251_test,0.83289,0.60050,0.18486,0.55620,0.94900,0.25200,0.60050,0.55922,0.94900,0.70374,0.60050
1251_train,0.85138,0.61200,0.20832,0.56327,0.97500,0.24900,0.61200,0.56489,0.97500,0.71533,0.61200
,,,,,,,,,,,
67_test,0.83283,0.83450,0.66231,0.77970,0.83200,0.83700,0.83450,0.83618,0.83200,0.83409,0.83450
67_train,0.97497,0.97650,0.95205,0.96644,0.97400,0.97900,0.97650,0.97889,0.97400,0.97644,0.97650
,,,,,,,,,,,
1533_test,0.83278,0.50000,-0.02020,0.50000,0.99900,0.00100,0.50000,0.50000,0.99900,0.66644,0.50000
1533_train,0.83125,0.49850,-0.02326,0.49925,0.99700,0.00000,0.49850,0.49925,0.99700,0.66533,0.49850
,,,,,,,,,,,
921_test,0.83231,0.60250,0.18894,0.55747,0.94700,0.25800,0.60250,0.56069,0.94700,0.70435,0.60250
921_train,0.86888,0.64900,0.28382,0.58776,0.98600,0.31200,0.64900,0.58901,0.98600,0.73747,0.64900
,,,,,,,,,,,
1371_test,0.83226,0.68250,0.35217,0.61424,0.90700,0.45800,0.68250,0.62595,0.90700,0.74071,0.68250
1371_train,0.85203,0.72250,0.43379,0.64679,0.91900,0.52600,0.72250,0.65973,0.91900,0.76807,0.72250
,,,,,,,,,,,
537_test,0.83212,0.67000,0.32667,0.60445,0.91300,0.42700,0.67000,0.61440,0.91300,0.73451,0.67000
537_train,0.89078,0.75850,0.50724,0.67661,0.96400,0.55300,0.75850,0.68320,0.96400,0.79967,0.75850
,,,,,,,,,,,
1527_test,0.83208,0.49950,-0.02122,0.49975,0.99800,0.00100,0.49950,0.49975,0.99800,0.66600,0.49950
1527_train,0.83111,0.50000,-0.02020,0.50000,0.99600,0.00400,0.50000,0.50000,0.99600,0.66578,0.50000
,,,,,,,,,,,
629_test,0.83208,0.50150,-0.01714,0.50075,0.99700,0.00600,0.50150,0.50075,0.99700,0.66667,0.50150
629_train,0.83125,0.50050,-0.01918,0.50025,0.99600,0.00500,0.50050,0.50025,0.99600,0.66600,0.50050
,,,,,,,,,,,
985_test,0.83194,0.49900,-0.02224,0.49950,0.99800,0.00000,0.49900,0.49950,0.99800,0.66578,0.49900
985_train,0.83375,0.50150,-0.01714,0.50075,1.00000,0.00300,0.50150,0.50075,1.00000,0.66733,0.50150
,,,,,,,,,,,
1165_test,0.83183,0.64500,0.27566,0.58598,0.92500,0.36500,0.64500,0.59295,0.92500,0.72266,0.64500
1165_train,0.78176,0.59000,0.16344,0.55020,0.86900,0.31100,0.59000,0.55777,0.86900,0.67944,0.59000
,,,,,,,,,,,
789_test,0.83165,0.85100,0.69598,0.80629,0.82200,0.88000,0.85100,0.87261,0.82200,0.84655,0.85100
789_train,0.93964,0.95400,0.90614,0.94305,0.93100,0.97700,0.95400,0.97589,0.93100,0.95292,0.95400
,,,,,,,,,,,
951_test,0.83153,0.49950,-0.02122,0.49975,0.99700,0.00200,0.49950,0.49975,0.99700,0.66578,0.49950
951_train,0.83069,0.50050,-0.01918,0.50025,0.99500,0.00600,0.50050,0.50025,0.99500,0.66577,0.50050
,,,,,,,,,,,
931_test,0.83152,0.50350,-0.01306,0.50176,0.99500,0.01200,0.50350,0.50177,0.99500,0.66711,0.50350
931_train,0.83431,0.50950,-0.00082,0.50480,0.99700,0.02200,0.50950,0.50481,0.99700,0.67025,0.50950
,,,,,,,,,,,
1031_test,0.83133,0.83600,0.66537,0.78250,0.82900,0.84300,0.83600,0.84077,0.82900,0.83484,0.83600
1031_train,0.94928,0.95300,0.90410,0.93420,0.94700,0.95900,0.95300,0.95850,0.94700,0.95272,0.95300
,,,,,,,,,,,
1343_test,0.83117,0.69900,0.38584,0.62787,0.89700,0.50100,0.69900,0.64255,0.89700,0.74875,0.69900
1343_train,0.91280,0.78900,0.56948,0.70459,0.98400,0.59400,0.78900,0.70791,0.98400,0.82343,0.78900
,,,,,,,,,,,
1137_test,0.83105,0.67250,0.33177,0.60642,0.91000,0.43500,0.67250,0.61695,0.91000,0.73535,0.67250
1137_train,0.92908,0.82100,0.63477,0.73717,0.99300,0.64900,0.82100,0.73884,0.99300,0.84727,0.82100
,,,,,,,,,,,
1611_test,0.83097,0.50150,-0.01714,0.50075,0.99500,0.00800,0.50150,0.50075,0.99500,0.66622,0.50150
1611_train,0.83319,0.50550,-0.00898,0.50277,0.99700,0.01400,0.50550,0.50277,0.99700,0.66845,0.50550
,,,,,,,,,,,
839_test,0.83084,0.60150,0.18690,0.55686,0.94500,0.25800,0.60150,0.56017,0.94500,0.70339,0.60150
839_train,0.90140,0.74250,0.47460,0.66053,0.99100,0.49400,0.74250,0.66199,0.99100,0.79375,0.74250
,,,,,,,,,,,
1549_test,0.83083,0.49900,-0.02224,0.49950,0.99600,0.00200,0.49900,0.49950,0.99600,0.66533,0.49900
1549_train,0.82972,0.49900,-0.02224,0.49950,0.99400,0.00400,0.49900,0.49950,0.99400,0.66488,0.49900
,,,,,,,,,,,
617_test,0.83068,0.82000,0.63273,0.75922,0.83600,0.80400,0.82000,0.81008,0.83600,0.82283,0.82000
617_train,0.85047,0.84750,0.68884,0.79343,0.85200,0.84300,0.84750,0.84440,0.85200,0.84818,0.84750
,,,,,,,,,,,
1215_test,0.83062,0.75950,0.50928,0.68527,0.86600,0.65300,0.75950,0.71393,0.86600,0.78265,0.75950
1215_train,0.91761,0.87900,0.75311,0.81752,0.94000,0.81800,0.87900,0.83779,0.94000,0.88596,0.87900
,,,,,,,,,,,
1569_test,0.83050,0.82950,0.65211,0.77300,0.83100,0.82800,0.82950,0.82851,0.83100,0.82976,0.82950
1569_train,0.96797,0.96950,0.93777,0.95629,0.96700,0.97200,0.96950,0.97186,0.96700,0.96942,0.96950
,,,,,,,,,,,
1745_test,0.83050,0.83150,0.65619,0.77597,0.83000,0.83300,0.83150,0.83250,0.83000,0.83125,0.83150
1745_train,0.96138,0.96200,0.92246,0.94487,0.96100,0.96300,0.96200,0.96293,0.96100,0.96196,0.96200
,,,,,,,,,,,
917_test,0.83038,0.61400,0.21241,0.56489,0.93800,0.29000,0.61400,0.56917,0.93800,0.70846,0.61400
917_train,0.87755,0.67150,0.32973,0.60374,0.98900,0.35400,0.67150,0.60489,0.98900,0.75066,0.67150
,,,,,,,,,,,
721_test,0.83033,0.83100,0.65517,0.77528,0.83000,0.83200,0.83100,0.83166,0.83000,0.83083,0.83100
721_train,0.95576,0.95700,0.91226,0.93819,0.95500,0.95900,0.95700,0.95884,0.95500,0.95691,0.95700
,,,,,,,,,,,
1033_test,0.83004,0.81200,0.61640,0.74836,0.83900,0.78500,0.81200,0.79602,0.83900,0.81694,0.81200
1033_train,0.85882,0.84700,0.68782,0.78972,0.86500,0.82900,0.84700,0.83494,0.86500,0.84971,0.84700
,,,,,,,,,,,
1457_test,0.82948,0.76800,0.52663,0.69466,0.86000,0.67600,0.76800,0.72635,0.86000,0.78755,0.76800
1457_train,0.92690,0.88600,0.76739,0.82485,0.95100,0.82100,0.88600,0.84159,0.95100,0.89296,0.88600
,,,,,,,,,,,
647_test,0.82930,0.49950,-0.02122,0.49975,0.99300,0.00600,0.49950,0.49975,0.99300,0.66488,0.49950
647_train,0.82819,0.49750,-0.02530,0.49875,0.99200,0.00300,0.49750,0.49874,0.99200,0.66377,0.49750
,,,,,,,,,,,
467_test,0.82909,0.79500,0.58172,0.72647,0.84600,0.74400,0.79500,0.76770,0.84600,0.80495,0.79500
467_train,0.93172,0.90600,0.80820,0.85534,0.94700,0.86500,0.90600,0.87523,0.94700,0.90970,0.90600
,,,,,,,,,,,
1435_test,0.82904,0.68400,0.35523,0.61561,0.90100,0.46700,0.68400,0.62831,0.90100,0.74035,0.68400
1435_train,0.87591,0.76450,0.51949,0.68434,0.93600,0.59300,0.76450,0.69695,0.93600,0.79898,0.76450
,,,,,,,,,,,
583_test,0.82829,0.73200,0.45317,0.65779,0.87600,0.58800,0.73200,0.68012,0.87600,0.76573,0.73200
583_train,0.93571,0.86500,0.72455,0.79117,0.97800,0.75200,0.86500,0.79772,0.97800,0.87871,0.86500
,,,,,,,,,,,
483_test,0.82829,0.84300,0.67966,0.79456,0.82100,0.86500,0.84300,0.85879,0.82100,0.83947,0.84300
483_train,0.89156,0.90700,0.81024,0.87750,0.88300,0.93100,0.90700,0.92752,0.88300,0.90471,0.90700
,,,,,,,,,,,
423_test,0.82813,0.83850,0.67048,0.78750,0.82300,0.85400,0.83850,0.84933,0.82300,0.83596,0.83850
423_train,0.89203,0.90650,0.80922,0.87628,0.88400,0.92900,0.90650,0.92565,0.88400,0.90435,0.90650
,,,,,,,,,,,
497_test,0.82811,0.79200,0.57560,0.72295,0.84600,0.73800,0.79200,0.76354,0.84600,0.80266,0.79200
497_train,0.92472,0.89700,0.78984,0.84336,0.94100,0.85300,0.89700,0.86489,0.94100,0.90134,0.89700
,,,,,,,,,,,
1505_test,0.82800,0.82800,0.64905,0.77158,0.82800,0.82800,0.82800,0.82800,0.82800,0.82800,0.82800
1505_train,0.95553,0.95800,0.91430,0.94046,0.95400,0.96200,0.95800,0.96169,0.95400,0.95783,0.95800
,,,,,,,,,,,
821_test,0.82794,0.84600,0.68578,0.79955,0.81900,0.87300,0.84600,0.86575,0.81900,0.84173,0.84600
821_train,0.95171,0.96100,0.92042,0.94959,0.94600,0.97600,0.96100,0.97526,0.94600,0.96041,0.96100
,,,,,,,,,,,
709_test,0.82790,0.50050,-0.01918,0.50025,0.99000,0.01100,0.50050,0.50025,0.99000,0.66465,0.50050
709_train,0.83068,0.50850,-0.00286,0.50429,0.99100,0.02600,0.50850,0.50433,0.99100,0.66847,0.50850
,,,,,,,,,,,
781_test,0.82775,0.85350,0.70108,0.81214,0.81500,0.89200,0.85350,0.88299,0.81500,0.84763,0.85350
781_train,0.94777,0.96050,0.91940,0.95138,0.94000,0.98100,0.96050,0.98019,0.94000,0.95967,0.96050
,,,,,,,,,,,
1173_test,0.82762,0.84100,0.67558,0.79163,0.82100,0.86100,0.84100,0.85521,0.82100,0.83776,0.84100
1173_train,0.81680,0.83700,0.66741,0.78932,0.80700,0.86700,0.83700,0.85851,0.80700,0.83196,0.83700
,,,,,,,,,,,
373_test,0.82749,0.78400,0.55927,0.71338,0.84900,0.71900,0.78400,0.75133,0.84900,0.79718,0.78400
373_train,0.94121,0.89850,0.79290,0.83892,0.96700,0.83000,0.89850,0.85048,0.96700,0.90501,0.89850
,,,,,,,,,,,
1619_test,0.82748,0.50100,-0.01816,0.50050,0.98900,0.01300,0.50100,0.50051,0.98900,0.66465,0.50100
1619_train,0.82804,0.50100,-0.01816,0.50050,0.99000,0.01200,0.50100,0.50051,0.99000,0.66488,0.50100
,,,,,,,,,,,
1087_test,0.82747,0.83650,0.66639,0.78462,0.82300,0.85000,0.83650,0.84584,0.82300,0.83426,0.83650
1087_train,0.95717,0.96550,0.92961,0.95545,0.95200,0.97900,0.96550,0.97842,0.95200,0.96503,0.96550
,,,,,,,,,,,
665_test,0.82734,0.82600,0.64497,0.76885,0.82800,0.82400,0.82600,0.82470,0.82800,0.82635,0.82600
