model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
211_test,0.58508,0.74900,0.48786,0.73289,0.53500,0.96300,0.74900,0.93531,0.53500,0.68066,0.74900
211_train,0.63223,0.78950,0.57050,0.78950,0.57900,1.00000,0.78950,1.00000,0.57900,0.73338,0.78950
,,,,,,,,,,,
1669_test,0.58453,0.39950,-0.22526,0.45656,0.64100,0.15800,0.39950,0.43223,0.64100,0.51631,0.39950
1669_train,0.59046,0.42700,-0.16915,0.46723,0.64100,0.21300,0.42700,0.44888,0.64100,0.52801,0.42700
,,,,,,,,,,,
1469_test,0.57953,0.63100,0.24709,0.58532,0.56400,0.69800,0.63100,0.65127,0.56400,0.60450,0.63100
1469_train,0.58058,0.68500,0.35727,0.63951,0.54900,0.82100,0.68500,0.75412,0.54900,0.63542,0.68500
,,,,,,,,,,,
1407_test,0.57284,0.59250,0.16854,0.55527,0.56700,0.61800,0.59250,0.59747,0.56700,0.58184,0.59250
1407_train,0.58125,0.64150,0.26852,0.59450,0.56300,0.72000,0.64150,0.66785,0.56300,0.61096,0.64150
,,,,,,,,,,,
507_test,0.56830,0.63050,0.24607,0.58555,0.55000,0.71100,0.63050,0.65554,0.55000,0.59815,0.63050
507_train,0.48249,0.61000,0.20424,0.57269,0.45200,0.76800,0.61000,0.66082,0.45200,0.53682,0.61000
,,,,,,,,,,,
1249_test,0.56699,0.62150,0.22771,0.57794,0.55100,0.69200,0.62150,0.64144,0.55100,0.59279,0.62150
1249_train,0.53916,0.65250,0.29096,0.60896,0.50800,0.79700,0.65250,0.71449,0.50800,0.59380,0.65250
,,,,,,,,,,,
1793_test,0.56552,0.36550,-0.29463,0.44468,0.62400,0.10700,0.36550,0.41134,0.62400,0.49583,0.36550
1793_train,0.62871,0.41950,-0.18445,0.46391,0.69900,0.14000,0.41950,0.44836,0.69900,0.54631,0.41950
,,,,,,,,,,,
271_test,0.56534,0.72050,0.42971,0.69142,0.52000,0.92100,0.72050,0.86811,0.52000,0.65041,0.72050
271_train,0.56474,0.72150,0.43175,0.69321,0.51900,0.92400,0.72150,0.87227,0.51900,0.65078,0.72150
,,,,,,,,,,,
877_test,0.56121,0.67250,0.33177,0.62798,0.52900,0.81600,0.67250,0.74194,0.52900,0.61763,0.67250
877_train,0.70619,0.79050,0.57254,0.75556,0.67300,0.90800,0.79050,0.87974,0.67300,0.76261,0.79050
,,,,,,,,,,,
333_test,0.56011,0.56050,0.10324,0.53391,0.56000,0.56100,0.56050,0.56056,0.56000,0.56028,0.56050
333_train,0.67095,0.64900,0.28382,0.59544,0.67900,0.61900,0.64900,0.64057,0.67900,0.65922,0.64900
,,,,,,,,,,,
35_test,0.55325,0.34300,-0.34054,0.43751,0.61300,0.07300,0.34300,0.39805,0.61300,0.48268,0.34300
35_train,0.60571,0.36400,-0.29769,0.44329,0.68300,0.04500,0.36400,0.41697,0.68300,0.51782,0.36400
,,,,,,,,,,,
165_test,0.54907,0.49600,-0.02836,0.49801,0.56400,0.42800,0.49600,0.49648,0.56400,0.52809,0.49600
165_train,0.65154,0.61050,0.20526,0.56624,0.66600,0.55500,0.61050,0.59946,0.66600,0.63098,0.61050
,,,,,,,,,,,
701_test,0.54420,0.73900,0.46746,0.73329,0.49000,0.98800,0.73900,0.97610,0.49000,0.65246,0.73900
701_train,0.57042,0.75450,0.49908,0.75109,0.51600,0.99300,0.75450,0.98662,0.51600,0.67761,0.75450
,,,,,,,,,,,
1371_test,0.54252,0.54800,0.07774,0.52634,0.54100,0.55500,0.54800,0.54868,0.54100,0.54481,0.54800
1371_train,0.62879,0.64900,0.28382,0.59797,0.62200,0.67600,0.64900,0.65751,0.62200,0.63926,0.64900
,,,,,,,,,,,
919_test,0.54039,0.70500,0.39808,0.67496,0.49500,0.91500,0.70500,0.85345,0.49500,0.62658,0.70500
919_train,0.59794,0.76000,0.51030,0.74777,0.54700,0.97300,0.76000,0.95296,0.54700,0.69504,0.76000
,,,,,,,,,,,
1019_test,0.53806,0.31950,-0.38849,0.43068,0.59800,0.04100,0.31950,0.38407,0.59800,0.46774,0.31950
1019_train,0.51254,0.31300,-0.40175,0.42978,0.56400,0.06200,0.31300,0.37550,0.56400,0.45084,0.31300
,,,,,,,,,,,
161_test,0.53189,0.56850,0.11957,0.53942,0.52200,0.61500,0.56850,0.57552,0.52200,0.54746,0.56850
161_train,0.62112,0.62150,0.22771,0.57553,0.62100,0.62200,0.62150,0.62162,0.62100,0.62131,0.62150
,,,,,,,,,,,
1643_test,0.52789,0.52750,0.03591,0.51451,0.52800,0.52700,0.52750,0.52747,0.52800,0.52774,0.52750
1643_train,0.61155,0.57000,0.12263,0.53941,0.62500,0.51500,0.57000,0.56306,0.62500,0.59242,0.57000
,,,,,,,,,,,
1599_test,0.51961,0.71250,0.41339,0.69427,0.46900,0.95600,0.71250,0.91423,0.46900,0.61996,0.71250
1599_train,0.61926,0.78100,0.55315,0.77903,0.56600,0.99600,0.78100,0.99298,0.56600,0.72102,0.78100
,,,,,,,,,,,
1159_test,0.51432,0.62750,0.23995,0.58649,0.48500,0.77000,0.62750,0.67832,0.48500,0.56560,0.62750
1159_train,0.61099,0.71300,0.41441,0.66865,0.57800,0.84800,0.71300,0.79178,0.57800,0.66821,0.71300
,,,,,,,,,,,
81_test,0.51394,0.67600,0.33891,0.64032,0.47200,0.88000,0.67600,0.79730,0.47200,0.59296,0.67600
81_train,0.58464,0.74400,0.47766,0.72395,0.53600,0.95200,0.74400,0.91781,0.53600,0.67677,0.74400
,,,,,,,,,,,
733_test,0.51208,0.50850,-0.00286,0.50432,0.51300,0.50400,0.50850,0.50842,0.51300,0.51070,0.50850
733_train,0.67914,0.67950,0.34605,0.62200,0.67900,0.68000,0.67950,0.67968,0.67900,0.67934,0.67950
,,,,,,,,,,,
1777_test,0.50902,0.40350,-0.21710,0.45911,0.53600,0.27100,0.40350,0.42372,0.53600,0.47329,0.40350
1777_train,0.55629,0.44200,-0.13854,0.47360,0.58900,0.29500,0.44200,0.45518,0.58900,0.51351,0.44200
,,,,,,,,,,,
975_test,0.50471,0.63800,0.26138,0.59759,0.47100,0.80500,0.63800,0.70721,0.47100,0.56543,0.63800
975_train,0.60926,0.74350,0.47664,0.71368,0.56600,0.92100,0.74350,0.87752,0.56600,0.68815,0.74350
,,,,,,,,,,,
863_test,0.50385,0.68550,0.35829,0.65589,0.45800,0.91300,0.68550,0.84037,0.45800,0.59288,0.68550
863_train,0.48536,0.66950,0.32565,0.63766,0.44100,0.89800,0.66950,0.81215,0.44100,0.57161,0.66950
,,,,,,,,,,,
1431_test,0.50385,0.63400,0.25321,0.59364,0.47100,0.79700,0.63400,0.69881,0.47100,0.56272,0.63400
1431_train,0.39562,0.61700,0.21853,0.58738,0.35400,0.88000,0.61700,0.74684,0.35400,0.48033,0.61700
,,,,,,,,,,,
1173_test,0.50249,0.65150,0.28892,0.61236,0.46500,0.83800,0.65150,0.74163,0.46500,0.57160,0.65150
1173_train,0.45605,0.64450,0.27464,0.61099,0.41400,0.87500,0.64450,0.76809,0.41400,0.53801,0.64450
,,,,,,,,,,,
1467_test,0.50173,0.42500,-0.17323,0.46722,0.52100,0.32900,0.42500,0.43708,0.52100,0.47536,0.42500
1467_train,0.46208,0.40950,-0.20486,0.46200,0.47400,0.34500,0.40950,0.41984,0.47400,0.44528,0.40950
,,,,,,,,,,,
1753_test,0.50166,0.44850,-0.12528,0.47659,0.51500,0.38200,0.44850,0.45455,0.51500,0.48289,0.44850
1753_train,0.38507,0.36350,-0.29871,0.44948,0.38900,0.33800,0.36350,0.37012,0.38900,0.37933,0.36350
,,,,,,,,,,,
941_test,0.48975,0.55850,0.09916,0.53338,0.47300,0.64400,0.55850,0.57057,0.47300,0.51722,0.55850
941_train,0.62669,0.69750,0.38278,0.64685,0.60300,0.79200,0.69750,0.74353,0.60300,0.66593,0.69750
,,,,,,,,,,,
887_test,0.48851,0.62650,0.23791,0.58761,0.45500,0.79800,0.62650,0.69254,0.45500,0.54919,0.62650
887_train,0.52717,0.67000,0.32667,0.63030,0.48900,0.85100,0.67000,0.76646,0.48900,0.59707,0.67000
,,,,,,,,,,,
1033_test,0.48792,0.43400,-0.15487,0.47084,0.50100,0.36700,0.43400,0.44180,0.50100,0.46954,0.43400
1033_train,0.59581,0.53450,0.05019,0.51828,0.61500,0.45400,0.53450,0.52972,0.61500,0.56918,0.53450
,,,,,,,,,,,
13_test,0.48362,0.65300,0.29198,0.61686,0.44300,0.86300,0.65300,0.76379,0.44300,0.56076,0.65300
13_train,0.60129,0.73800,0.46542,0.70751,0.55800,0.91800,0.73800,0.87187,0.55800,0.68049,0.73800
,,,,,,,,,,,
91_test,0.48229,0.43750,-0.14772,0.47227,0.49300,0.38200,0.43750,0.44374,0.49300,0.46708,0.43750
91_train,0.56946,0.54050,0.06244,0.52178,0.57800,0.50300,0.54050,0.53767,0.57800,0.55711,0.54050
,,,,,,,,,,,
597_test,0.48155,0.56350,0.10937,0.53681,0.46200,0.66500,0.56350,0.57967,0.46200,0.51419,0.56350
597_train,0.41997,0.50400,-0.01204,0.50202,0.40300,0.60500,0.50400,0.50501,0.40300,0.44828,0.50400
,,,,,,,,,,,
111_test,0.48081,0.71100,0.41032,0.70904,0.42600,0.99600,0.71100,0.99070,0.42600,0.59580,0.71100
111_train,0.44305,0.69400,0.37564,0.69350,0.38900,0.99900,0.69400,0.99744,0.38900,0.55971,0.69400
,,,,,,,,,,,
881_test,0.47891,0.62200,0.22873,0.58404,0.44500,0.79900,0.62200,0.68885,0.44500,0.54070,0.62200
881_train,0.65547,0.77500,0.54091,0.74937,0.61300,0.93700,0.77500,0.90680,0.61300,0.73150,0.77500
,,,,,,,,,,,
957_test,0.46477,0.56450,0.11141,0.53776,0.44200,0.68700,0.56450,0.58543,0.44200,0.50370,0.56450
957_train,0.47918,0.56850,0.11957,0.54027,0.45800,0.67900,0.56850,0.58793,0.45800,0.51490,0.56850
,,,,,,,,,,,
1041_test,0.45911,0.38850,-0.24770,0.45485,0.47500,0.30200,0.38850,0.40494,0.47500,0.43718,0.38850
1041_train,0.56831,0.49800,-0.02428,0.49900,0.58900,0.40700,0.49800,0.49831,0.58900,0.53987,0.49800
,,,,,,,,,,,
47_test,0.45434,0.64950,0.28484,0.61748,0.41100,0.88800,0.64950,0.78585,0.41100,0.53972,0.64950
47_train,0.45085,0.68650,0.36033,0.67509,0.39900,0.97400,0.68650,0.93882,0.39900,0.56000,0.68650
,,,,,,,,,,,
1779_test,0.45152,0.53100,0.04305,0.51669,0.43400,0.62800,0.53100,0.53846,0.43400,0.48062,0.53100
1779_train,0.43170,0.51650,0.01347,0.50859,0.41400,0.61900,0.51650,0.52075,0.41400,0.46128,0.51650
,,,,,,,,,,,
137_test,0.44474,0.46200,-0.09774,0.48251,0.44100,0.48300,0.46200,0.46033,0.44100,0.45046,0.46200
137_train,0.52815,0.52500,0.03081,0.51312,0.52900,0.52100,0.52500,0.52480,0.52900,0.52689,0.52500
,,,,,,,,,,,
1251_test,0.43929,0.57200,0.12671,0.54365,0.41100,0.73300,0.57200,0.60619,0.41100,0.48987,0.57200
1251_train,0.53346,0.63100,0.24709,0.58832,0.50700,0.75500,0.63100,0.67420,0.50700,0.57877,0.63100
,,,,,,,,,,,
1767_test,0.43860,0.33800,-0.35074,0.44010,0.46000,0.21600,0.33800,0.36977,0.46000,0.40998,0.33800
1767_train,0.45594,0.37050,-0.28443,0.44912,0.47500,0.26600,0.37050,0.39289,0.47500,0.43006,0.37050
,,,,,,,,,,,
689_test,0.43634,0.31500,-0.39767,0.43395,0.46200,0.16800,0.31500,0.35703,0.46200,0.40279,0.31500
689_train,0.44773,0.36400,-0.29769,0.44736,0.46600,0.26200,0.36400,0.38704,0.46600,0.42287,0.36400
,,,,,,,,,,,
1069_test,0.43587,0.27900,-0.47113,0.42489,0.46900,0.08900,0.27900,0.33986,0.46900,0.39412,0.27900
1069_train,0.41355,0.27000,-0.48949,0.42436,0.44200,0.09800,0.27000,0.32887,0.44200,0.37713,0.27000
,,,,,,,,,,,
1665_test,0.42774,0.42650,-0.17017,0.46864,0.42800,0.42500,0.42650,0.42672,0.42800,0.42736,0.42650
1665_train,0.51212,0.53200,0.04509,0.51708,0.50700,0.55700,0.53200,0.53368,0.50700,0.52000,0.53200
,,,,,,,,,,,
1235_test,0.42159,0.67100,0.32871,0.65860,0.37100,0.97100,0.67100,0.92750,0.37100,0.53000,0.67100
1235_train,0.27425,0.60900,0.20220,0.60241,0.23300,0.98500,0.60900,0.93952,0.23300,0.37340,0.60900
,,,,,,,,,,,
1183_test,0.42103,0.39650,-0.23138,0.45837,0.42600,0.36700,0.39650,0.40227,0.42600,0.41379,0.39650
1183_train,0.54147,0.50700,-0.00592,0.50355,0.55100,0.46300,0.50700,0.50643,0.55100,0.52778,0.50700
,,,,,,,,,,,
85_test,0.42081,0.24200,-0.54662,0.41755,0.45700,0.02700,0.24200,0.31958,0.45700,0.37613,0.24200
85_train,0.41743,0.24000,-0.55070,0.41741,0.45300,0.02700,0.24000,0.31767,0.45300,0.37345,0.24000
,,,,,,,,,,,
1351_test,0.41848,0.59000,0.16344,0.55878,0.38400,0.79600,0.59000,0.65306,0.38400,0.48363,0.59000
1351_train,0.36286,0.60350,0.19098,0.57626,0.32200,0.88500,0.60350,0.73684,0.32200,0.44816,0.60350
,,,,,,,,,,,
1797_test,0.41767,0.24150,-0.54764,0.41771,0.45300,0.03000,0.24150,0.31834,0.45300,0.37392,0.24150
1797_train,0.48772,0.28850,-0.45174,0.42417,0.53600,0.04100,0.28850,0.35853,0.53600,0.42966,0.28850
,,,,,,,,,,,
1771_test,0.41589,0.25500,-0.52010,0.42081,0.44800,0.06200,0.25500,0.32323,0.44800,0.37552,0.25500
1771_train,0.42809,0.26400,-0.50173,0.42190,0.46200,0.06600,0.26400,0.33095,0.46200,0.38564,0.26400
,,,,,,,,,,,
953_test,0.41412,0.59100,0.16548,0.55988,0.37900,0.80300,0.59100,0.65799,0.37900,0.48096,0.59100
953_train,0.46534,0.61550,0.21547,0.57889,0.43100,0.80000,0.61550,0.68304,0.43100,0.52851,0.61550
,,,,,,,,,,,
1253_test,0.41292,0.54900,0.07978,0.52806,0.38600,0.71200,0.54900,0.57270,0.38600,0.46117,0.54900
1253_train,0.26535,0.46200,-0.09774,0.48358,0.24200,0.68200,0.46200,0.43214,0.24200,0.31026,0.46200
,,,,,,,,,,,
99_test,0.41222,0.66150,0.30932,0.64547,0.36300,0.96000,0.66150,0.90074,0.36300,0.51746,0.66150
99_train,0.32657,0.63650,0.25831,0.63317,0.28000,0.99300,0.63650,0.97561,0.28000,0.43512,0.63650
,,,,,,,,,,,
279_test,0.41156,0.35350,-0.31912,0.44559,0.42300,0.28400,0.35350,0.37138,0.42300,0.39551,0.35350
279_train,0.43786,0.39950,-0.22526,0.45899,0.44600,0.35300,0.39950,0.40805,0.44600,0.42618,0.39950
,,,,,,,,,,,
855_test,0.40962,0.62200,0.22873,0.59125,0.36800,0.87600,0.62200,0.74797,0.36800,0.49330,0.62200
855_train,0.52655,0.70850,0.40522,0.68490,0.47800,0.93900,0.70850,0.88683,0.47800,0.62118,0.70850
,,,,,,,,,,,
475_test,0.40558,0.56350,0.10937,0.53822,0.37500,0.75200,0.56350,0.60193,0.37500,0.46211,0.56350
475_train,0.42955,0.62500,0.23485,0.59209,0.38900,0.86100,0.62500,0.73674,0.38900,0.50916,0.62500
,,,,,,,,,,,
1595_test,0.40500,0.67400,0.33483,0.67157,0.35300,0.99500,0.67400,0.98603,0.35300,0.51988,0.67400
1595_train,0.43349,0.68850,0.36442,0.68702,0.38000,0.99700,0.68850,0.99217,0.38000,0.54953,0.68850
,,,,,,,,,,,
765_test,0.39942,0.32800,-0.37115,0.43929,0.41300,0.24300,0.32800,0.35299,0.41300,0.38065,0.32800
765_train,0.48412,0.40550,-0.21302,0.46022,0.50300,0.30800,0.40550,0.42092,0.50300,0.45831,0.40550
,,,,,,,,,,,
1513_test,0.39764,0.32700,-0.37319,0.43912,0.41100,0.24300,0.32700,0.35188,0.41100,0.37915,0.32700
1513_train,0.44858,0.40550,-0.21302,0.46083,0.45800,0.35300,0.40550,0.41448,0.45800,0.43515,0.40550
,,,,,,,,,,,
1077_test,0.39495,0.40000,-0.22424,0.46012,0.39400,0.40600,0.40000,0.39879,0.39400,0.39638,0.40000
1077_train,0.42716,0.44250,-0.13752,0.47468,0.42400,0.46100,0.44250,0.44029,0.42400,0.43199,0.44250
,,,,,,,,,,,
535_test,0.38401,0.60450,0.19302,0.57505,0.34400,0.86500,0.60450,0.71816,0.34400,0.46518,0.60450
535_train,0.44635,0.65500,0.29606,0.62633,0.40100,0.90900,0.65500,0.81504,0.40100,0.53753,0.65500
,,,,,,,,,,,
761_test,0.38096,0.35850,-0.30892,0.44826,0.38500,0.33200,0.35850,0.36562,0.38500,0.37506,0.35850
761_train,0.46717,0.45050,-0.12120,0.47760,0.47100,0.43000,0.45050,0.45245,0.47100,0.46154,0.45050
,,,,,,,,,,,
287_test,0.37939,0.53250,0.04611,0.51790,0.35200,0.71300,0.53250,0.55086,0.35200,0.42953,0.53250
287_train,0.43214,0.59550,0.17466,0.56282,0.39800,0.79300,0.59550,0.65785,0.39800,0.49595,0.59550
,,,,,,,,,,,
409_test,0.37669,0.58350,0.15017,0.55534,0.34000,0.82700,0.58350,0.66277,0.34000,0.44944,0.58350
409_train,0.33445,0.55750,0.09712,0.53557,0.30000,0.81500,0.55750,0.61856,0.30000,0.40404,0.55750
,,,,,,,,,,,
1519_test,0.37644,0.28300,-0.46297,0.43010,0.39300,0.17300,0.28300,0.32213,0.39300,0.35405,0.28300
1519_train,0.37097,0.27900,-0.47113,0.42967,0.38700,0.17100,0.27900,0.31826,0.38700,0.34928,0.27900
,,,,,,,,,,,
1051_test,0.37519,0.29700,-0.43440,0.43330,0.38900,0.20500,0.29700,0.32855,0.38900,0.35623,0.29700
1051_train,0.32554,0.26900,-0.49153,0.43172,0.33400,0.20400,0.26900,0.29558,0.33400,0.31362,0.26900
,,,,,,,,,,,
1259_test,0.37454,0.55350,0.08896,0.53169,0.34300,0.76400,0.55350,0.59240,0.34300,0.43445,0.55350
1259_train,0.34494,0.56950,0.12161,0.54483,0.30900,0.83000,0.56950,0.64509,0.30900,0.41785,0.56950
,,,,,,,,,,,
1377_test,0.37066,0.57550,0.13385,0.54873,0.33500,0.81600,0.57550,0.64547,0.33500,0.44108,0.57550
1377_train,0.27429,0.55250,0.08692,0.53360,0.24000,0.86500,0.55250,0.64000,0.24000,0.34909,0.55250
,,,,,,,,,,,
139_test,0.36510,0.35400,-0.31810,0.44778,0.36700,0.34100,0.35400,0.35770,0.36700,0.36229,0.35400
139_train,0.35786,0.37500,-0.27525,0.45378,0.35500,0.39500,0.37500,0.36979,0.35500,0.36224,0.37500
,,,,,,,,,,,
1311_test,0.36341,0.64800,0.28178,0.63958,0.31500,0.98100,0.64800,0.94311,0.31500,0.47226,0.64800
1311_train,0.21838,0.58800,0.15936,0.58476,0.18300,0.99300,0.58800,0.96316,0.18300,0.30756,0.58800
,,,,,,,,,,,
93_test,0.33847,0.22650,-0.57825,0.42266,0.35600,0.09700,0.22650,0.28276,0.35600,0.31518,0.22650
93_train,0.38170,0.26350,-0.50275,0.42548,0.40300,0.12400,0.26350,0.31509,0.40300,0.35366,0.26350
,,,,,,,,,,,
531_test,0.33634,0.24850,-0.53336,0.42683,0.35000,0.14700,0.24850,0.29094,0.35000,0.31775,0.24850
531_train,0.36834,0.28350,-0.46195,0.43084,0.38300,0.18400,0.28350,0.31943,0.38300,0.34834,0.28350
,,,,,,,,,,,
1773_test,0.33510,0.20650,-0.61906,0.41967,0.35500,0.05800,0.20650,0.27371,0.35500,0.30910,0.20650
1773_train,0.35721,0.23250,-0.56601,0.42168,0.37800,0.08700,0.23250,0.29280,0.37800,0.32999,0.23250
,,,,,,,,,,,
739_test,0.33201,0.31900,-0.38951,0.44131,0.33400,0.30400,0.31900,0.32427,0.33400,0.32906,0.31900
739_train,0.31175,0.30300,-0.42216,0.43955,0.31300,0.29300,0.30300,0.30686,0.31300,0.30990,0.30300
,,,,,,,,,,,
255_test,0.33123,0.30000,-0.42828,0.43731,0.33600,0.26400,0.30000,0.31343,0.33600,0.32432,0.30000
255_train,0.39011,0.37450,-0.27627,0.45244,0.39300,0.35600,0.37450,0.37898,0.39300,0.38586,0.37450
,,,,,,,,,,,
1053_test,0.32313,0.19600,-0.64048,0.41953,0.34200,0.05000,0.19600,0.26471,0.34200,0.29843,0.19600
1053_train,0.34502,0.21400,-0.60375,0.41973,0.36600,0.06200,0.21400,0.28067,0.36600,0.31771,0.21400
,,,,,,,,,,,
865_test,0.32213,0.29600,-0.43644,0.43726,0.32600,0.26600,0.29600,0.30755,0.32600,0.31650,0.29600
865_train,0.29447,0.27550,-0.47827,0.43607,0.29700,0.25400,0.27550,0.28476,0.29700,0.29075,0.27550
,,,,,,,,,,,
923_test,0.31899,0.40100,-0.22220,0.46257,0.30700,0.49500,0.40100,0.37808,0.30700,0.33885,0.40100
923_train,0.42239,0.50300,-0.01408,0.50151,0.40600,0.60000,0.50300,0.50372,0.40600,0.44961,0.50300
,,,,,,,,,,,
1169_test,0.31271,0.55550,0.09304,0.53467,0.27800,0.83300,0.55550,0.62472,0.27800,0.38478,0.55550
1169_train,0.25449,0.55000,0.08182,0.53231,0.22100,0.87900,0.55000,0.64620,0.22100,0.32936,0.55000
,,,,,,,,,,,
1789_test,0.31244,0.18950,-0.65374,0.42001,0.33000,0.04900,0.18950,0.25761,0.33000,0.28935,0.18950
1789_train,0.34587,0.22050,-0.59049,0.42076,0.36600,0.07500,0.22050,0.28350,0.36600,0.31951,0.22050
,,,,,,,,,,,
1661_test,0.31053,0.27200,-0.48541,0.43378,0.31600,0.22800,0.27200,0.29044,0.31600,0.30268,0.27200
1661_train,0.37230,0.33400,-0.35891,0.44228,0.37900,0.28900,0.33400,0.34771,0.37900,0.36268,0.33400
,,,,,,,,,,,
1181_test,0.30797,0.35050,-0.32524,0.45000,0.30200,0.39900,0.35050,0.33444,0.30200,0.31739,0.35050
1181_train,0.44575,0.50450,-0.01102,0.50227,0.43300,0.57600,0.50450,0.50525,0.43300,0.46634,0.50450
,,,,,,,,,,,
921_test,0.30744,0.52450,0.02979,0.51344,0.27700,0.77200,0.52450,0.54851,0.27700,0.36811,0.52450
921_train,0.41741,0.62900,0.24301,0.59832,0.37500,0.88300,0.62900,0.76220,0.37500,0.50268,0.62900
,,,,,,,,,,,
1597_test,0.30607,0.62200,0.22873,0.61416,0.26200,0.98200,0.62200,0.93571,0.26200,0.40938,0.62200
1597_train,0.32781,0.63800,0.26138,0.63559,0.28100,0.99500,0.63800,0.98252,0.28100,0.43701,0.63800
,,,,,,,,,,,
613_test,0.30368,0.54000,0.06142,0.52346,0.27100,0.80900,0.54000,0.58658,0.27100,0.37073,0.54000
613_train,0.25371,0.53450,0.05019,0.52042,0.22200,0.84700,0.53450,0.59200,0.22200,0.32291,0.53450
,,,,,,,,,,,
959_test,0.30257,0.20500,-0.62212,0.42372,0.31600,0.09400,0.20500,0.25859,0.31600,0.28443,0.20500
959_train,0.30831,0.21100,-0.60988,0.42385,0.32200,0.10000,0.21100,0.26350,0.32200,0.28983,0.21100
,,,,,,,,,,,
1581_test,0.29681,0.62200,0.22873,0.61781,0.25300,0.99100,0.62200,0.96565,0.25300,0.40095,0.62200
1581_train,0.31279,0.63300,0.25117,0.63250,0.26700,0.99900,0.63300,0.99627,0.26700,0.42114,0.63300
,,,,,,,,,,,
861_test,0.29248,0.27350,-0.48235,0.43594,0.29500,0.25200,0.27350,0.28284,0.29500,0.28879,0.27350
861_train,0.31466,0.34700,-0.33238,0.44878,0.31000,0.38400,0.34700,0.33477,0.31000,0.32191,0.34700
,,,,,,,,,,,
1531_test,0.28974,0.60050,0.18486,0.58426,0.24900,0.95200,0.60050,0.83838,0.24900,0.38396,0.60050
1531_train,0.27197,0.58300,0.14915,0.56431,0.23400,0.93200,0.58300,0.77483,0.23400,0.35945,0.58300
,,,,,,,,,,,
1787_test,0.28610,0.35650,-0.31300,0.45274,0.27700,0.43600,0.35650,0.32937,0.27700,0.30092,0.35650
1787_train,0.42327,0.48350,-0.05387,0.49207,0.41100,0.55600,0.48350,0.48070,0.41100,0.44313,0.48350
,,,,,,,,,,,
1473_test,0.28015,0.57450,0.13181,0.55372,0.24300,0.90600,0.57450,0.72107,0.24300,0.36350,0.57450
1473_train,0.20633,0.54350,0.06856,0.52889,0.17600,0.91100,0.54350,0.66415,0.17600,0.27826,0.54350
,,,,,,,,,,,
1073_test,0.27892,0.23850,-0.55376,0.43193,0.28400,0.19300,0.23850,0.26031,0.28400,0.27164,0.23850
1073_train,0.34456,0.31050,-0.40686,0.43853,0.35000,0.27100,0.31050,0.32437,0.35000,0.33670,0.31050
,,,,,,,,,,,
1433_test,0.27379,0.54850,0.07876,0.53039,0.24000,0.85700,0.54850,0.62663,0.24000,0.34707,0.54850
1433_train,0.22441,0.51250,0.00531,0.50668,0.19600,0.82900,0.51250,0.53406,0.19600,0.28676,0.51250
,,,,,,,,,,,
153_test,0.27357,0.23750,-0.55580,0.43249,0.27800,0.19700,0.23750,0.25717,0.27800,0.26718,0.23750
153_train,0.29979,0.23950,-0.55172,0.42943,0.30800,0.17100,0.23950,0.27089,0.30800,0.28825,0.23950
,,,,,,,,,,,
1193_test,0.27356,0.18050,-0.67211,0.42468,0.28500,0.07600,0.18050,0.23573,0.28500,0.25804,0.18050
1193_train,0.28013,0.19400,-0.64456,0.42542,0.29100,0.09700,0.19400,0.24372,0.29100,0.26527,0.19400
,,,,,,,,,,,
389_test,0.27110,0.53500,0.05121,0.52050,0.23900,0.83100,0.53500,0.58578,0.23900,0.33949,0.53500
389_train,0.22686,0.50600,-0.00796,0.50309,0.19900,0.81300,0.50600,0.51554,0.19900,0.28716,0.50600
,,,,,,,,,,,
57_test,0.27011,0.17200,-0.68945,0.42418,0.28200,0.06200,0.17200,0.23115,0.28200,0.25405,0.17200
57_train,0.28192,0.17900,-0.67517,0.42314,0.29500,0.06300,0.17900,0.23945,0.29500,0.26434,0.17900
,,,,,,,,,,,
983_test,0.26482,0.58400,0.15119,0.56667,0.22700,0.94100,0.58400,0.79371,0.22700,0.35303,0.58400
983_train,0.28013,0.61400,0.21241,0.60940,0.23800,0.99000,0.61400,0.95968,0.23800,0.38141,0.61400
,,,,,,,,,,,
891_test,0.26366,0.15900,-0.71598,0.42373,0.27600,0.04200,0.15900,0.22366,0.27600,0.24709,0.15900
891_train,0.26396,0.16200,-0.70986,0.42403,0.27600,0.04800,0.16200,0.22476,0.27600,0.24776,0.16200
,,,,,,,,,,,
1557_test,0.26255,0.16500,-0.70373,0.42464,0.27400,0.05600,0.16500,0.22496,0.27400,0.24707,0.16500
1557_train,0.28544,0.18800,-0.65680,0.42379,0.29800,0.07800,0.18800,0.24426,0.29800,0.26847,0.18800
,,,,,,,,,,,
675_test,0.26155,0.59150,0.16650,0.57758,0.22300,0.96000,0.59150,0.84791,0.22300,0.35313,0.59150
675_train,0.29246,0.62050,0.22567,0.61675,0.24900,0.99200,0.62050,0.96887,0.24900,0.39618,0.62050
,,,,,,,,,,,
1769_test,0.25978,0.16300,-0.70781,0.42490,0.27100,0.05500,0.16300,0.22286,0.27100,0.24458,0.16300
1769_train,0.27161,0.17000,-0.69353,0.42368,0.28400,0.05600,0.17000,0.23127,0.28400,0.25494,0.17000
,,,,,,,,,,,
1541_test,0.25899,0.43200,-0.15895,0.47353,0.23900,0.62500,0.43200,0.38925,0.23900,0.29616,0.43200
