model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
1382_train,0.94461,0.95550,0.90920,0.94276,0.93800,0.97300,0.95550,0.97202,0.93800,0.95471,0.95550
,,,,,,,,,,,
776_test,0.80939,0.82900,0.65109,0.77941,0.80000,0.85800,0.82900,0.84926,0.80000,0.82389,0.82900
776_train,0.88741,0.90450,0.80514,0.87503,0.87800,0.93100,0.90450,0.92714,0.87800,0.90190,0.90450
,,,,,,,,,,,
580_test,0.80865,0.81000,0.61232,0.75149,0.80800,0.81200,0.81000,0.81124,0.80800,0.80962,0.81000
580_train,0.98432,0.97250,0.94389,0.95113,0.99200,0.95300,0.97250,0.95476,0.99200,0.97303,0.97250
,,,,,,,,,,,
80_test,0.80857,0.74700,0.48378,0.67512,0.83800,0.65600,0.74700,0.70897,0.83800,0.76810,0.74700
80_train,0.96809,0.94450,0.88676,0.90570,0.98300,0.90600,0.94450,0.91272,0.98300,0.94656,0.94450
,,,,,,,,,,,
524_test,0.80848,0.77600,0.54295,0.70750,0.82400,0.72800,0.77600,0.75182,0.82400,0.78626,0.77600
524_train,0.97954,0.96950,0.93777,0.94814,0.98600,0.95300,0.96950,0.95450,0.98600,0.97000,0.96950
,,,,,,,,,,,
1342_test,0.80837,0.79450,0.58070,0.73056,0.81500,0.77400,0.79450,0.78290,0.81500,0.79863,0.79450
1342_train,0.97021,0.95950,0.91736,0.93375,0.97700,0.94200,0.95950,0.94396,0.97700,0.96020,0.95950
,,,,,,,,,,,
484_test,0.80810,0.81250,0.61743,0.75519,0.80600,0.81900,0.81250,0.81662,0.80600,0.81127,0.81250
484_train,0.97278,0.97400,0.94695,0.96258,0.97200,0.97600,0.97400,0.97590,0.97200,0.97395,0.97400
,,,,,,,,,,,
1646_test,0.80749,0.81900,0.63069,0.76484,0.80200,0.83600,0.81900,0.83023,0.80200,0.81587,0.81900
1646_train,0.79054,0.80900,0.61028,0.75543,0.78200,0.83600,0.80900,0.82664,0.78200,0.80370,0.80900
,,,,,,,,,,,
1300_test,0.80739,0.80400,0.60008,0.74350,0.80900,0.79900,0.80400,0.80099,0.80900,0.80498,0.80400
1300_train,0.97333,0.96600,0.93063,0.94507,0.97800,0.95400,0.96600,0.95508,0.97800,0.96640,0.96600
,,,,,,,,,,,
586_test,0.80739,0.81450,0.62151,0.75828,0.80400,0.82500,0.81450,0.82125,0.80400,0.81253,0.81450
586_train,0.97497,0.97650,0.95205,0.96644,0.97400,0.97900,0.97650,0.97889,0.97400,0.97644,0.97650
,,,,,,,,,,,
1662_test,0.80691,0.72700,0.44297,0.65519,0.84500,0.60900,0.72700,0.68366,0.84500,0.75581,0.72700
1662_train,0.89162,0.82600,0.64497,0.75127,0.92800,0.72400,0.82600,0.77076,0.92800,0.84211,0.82600
,,,,,,,,,,,
1592_test,0.80680,0.61750,0.21955,0.56761,0.89700,0.33800,0.61750,0.57537,0.89700,0.70106,0.61750
1592_train,0.81360,0.63450,0.25423,0.57907,0.90000,0.36900,0.63450,0.58785,0.90000,0.71118,0.63450
,,,,,,,,,,,
1648_test,0.80648,0.83900,0.67150,0.79662,0.79100,0.88700,0.83900,0.87500,0.79100,0.83088,0.83900
1648_train,0.90488,0.91700,0.83065,0.88926,0.89800,0.93600,0.91700,0.93347,0.89800,0.91539,0.91700
,,,,,,,,,,,
398_test,0.80569,0.78400,0.55927,0.71780,0.81600,0.75200,0.78400,0.76692,0.81600,0.79070,0.78400
398_train,0.98646,0.97950,0.95817,0.96450,0.99100,0.96800,0.97950,0.96872,0.99100,0.97973,0.97950
,,,,,,,,,,,
348_test,0.80564,0.80700,0.60620,0.74813,0.80500,0.80900,0.80700,0.80823,0.80500,0.80661,0.80700
348_train,0.93756,0.95850,0.91532,0.95457,0.92500,0.99200,0.95850,0.99143,0.92500,0.95706,0.95850
,,,,,,,,,,,
1408_test,0.80541,0.76000,0.51030,0.68961,0.82700,0.69300,0.76000,0.72928,0.82700,0.77507,0.76000
1408_train,0.87700,0.85850,0.71128,0.80084,0.88700,0.83000,0.85850,0.83917,0.88700,0.86242,0.85850
,,,,,,,,,,,
382_test,0.80529,0.80800,0.60824,0.74963,0.80400,0.81200,0.80800,0.81048,0.80400,0.80723,0.80800
382_train,0.95798,0.96600,0.93063,0.95595,0.95300,0.97900,0.96600,0.97844,0.95300,0.96555,0.96600
,,,,,,,,,,,
1462_test,0.80514,0.78650,0.56437,0.72105,0.81400,0.75900,0.78650,0.77156,0.81400,0.79221,0.78650
1462_train,0.98223,0.96250,0.92349,0.93210,0.99500,0.93000,0.96250,0.93427,0.99500,0.96368,0.96250
,,,,,,,,,,,
1336_test,0.80482,0.82550,0.64395,0.77558,0.79500,0.85600,0.82550,0.84665,0.79500,0.82001,0.82550
1336_train,0.96748,0.97300,0.94491,0.96433,0.96400,0.98200,0.97300,0.98167,0.96400,0.97275,0.97300
,,,,,,,,,,,
1414_test,0.80460,0.78900,0.56948,0.72435,0.81200,0.76600,0.78900,0.77629,0.81200,0.79374,0.78900
1414_train,0.89703,0.89350,0.78270,0.84991,0.89900,0.88800,0.89350,0.88922,0.89900,0.89408,0.89350
,,,,,,,,,,,
426_test,0.80429,0.82600,0.64497,0.77654,0.79400,0.85800,0.82600,0.84829,0.79400,0.82025,0.82600
426_train,0.94687,0.95650,0.91124,0.94331,0.94100,0.97200,0.95650,0.97110,0.94100,0.95582,0.95650
,,,,,,,,,,,
418_test,0.80408,0.77050,0.53173,0.70183,0.82000,0.72100,0.77050,0.74613,0.82000,0.78132,0.77050
418_train,0.91770,0.89650,0.78882,0.84559,0.93000,0.86300,0.89650,0.87160,0.93000,0.89985,0.89650
,,,,,,,,,,,
344_test,0.80387,0.78250,0.55621,0.71633,0.81400,0.75100,0.78250,0.76576,0.81400,0.78914,0.78250
344_train,0.98907,0.98000,0.95919,0.96369,0.99500,0.96500,0.98000,0.96602,0.99500,0.98030,0.98000
,,,,,,,,,,,
1766_test,0.80368,0.48850,-0.04366,0.49432,0.95300,0.02400,0.48850,0.49404,0.95300,0.65073,0.48850
1766_train,0.80054,0.49600,-0.02836,0.49801,0.94400,0.04800,0.49600,0.49789,0.94400,0.65193,0.49600
,,,,,,,,,,,
578_test,0.80332,0.80400,0.60008,0.74460,0.80300,0.80500,0.80400,0.80461,0.80300,0.80380,0.80400
578_train,0.96165,0.96750,0.93369,0.95654,0.95800,0.97700,0.96750,0.97655,0.95800,0.96719,0.96750
,,,,,,,,,,,
1678_test,0.80306,0.83700,0.66741,0.79469,0.78700,0.88700,0.83700,0.87444,0.78700,0.82842,0.83700
1678_train,0.79324,0.83250,0.65823,0.79117,0.77500,0.89000,0.83250,0.87571,0.77500,0.82228,0.83250
,,,,,,,,,,,
320_test,0.80296,0.80500,0.60212,0.74609,0.80200,0.80800,0.80500,0.80684,0.80200,0.80441,0.80500
320_train,0.97943,0.97700,0.95307,0.96422,0.98100,0.97300,0.97700,0.97321,0.98100,0.97709,0.97700
,,,,,,,,,,,
436_test,0.80269,0.81050,0.61334,0.75393,0.79900,0.82200,0.81050,0.81781,0.79900,0.80830,0.81050
436_train,0.93143,0.94900,0.89594,0.93806,0.92100,0.97700,0.94900,0.97564,0.92100,0.94753,0.94900
,,,,,,,,,,,
342_test,0.80243,0.79700,0.58580,0.73532,0.80500,0.78900,0.79700,0.79232,0.80500,0.79861,0.79700
342_train,0.98225,0.97800,0.95511,0.96433,0.98500,0.97100,0.97800,0.97140,0.98500,0.97815,0.97800
,,,,,,,,,,,
372_test,0.80237,0.80950,0.61130,0.75259,0.79900,0.82000,0.80950,0.81614,0.79900,0.80748,0.80950
372_train,0.97578,0.97700,0.95307,0.96694,0.97500,0.97900,0.97700,0.97892,0.97500,0.97695,0.97700
,,,,,,,,,,,
308_test,0.80222,0.81750,0.62763,0.76431,0.79500,0.84000,0.81750,0.83246,0.79500,0.81330,0.81750
308_train,0.94630,0.95500,0.90818,0.94049,0.94100,0.96900,0.95500,0.96811,0.94100,0.95436,0.95500
,,,,,,,,,,,
942_test,0.80199,0.55850,0.09916,0.53124,0.91700,0.20000,0.55850,0.53407,0.91700,0.67501,0.55850
942_train,0.87693,0.65100,0.28790,0.58894,0.99900,0.30300,0.65100,0.58903,0.99900,0.74110,0.65100
,,,,,,,,,,,
954_test,0.80161,0.72450,0.43787,0.65333,0.83800,0.61100,0.72450,0.68297,0.83800,0.75258,0.72450
954_train,0.89210,0.82200,0.63681,0.74613,0.93100,0.71300,0.82200,0.76437,0.93100,0.83950,0.82200
,,,,,,,,,,,
422_test,0.80150,0.81950,0.63171,0.76754,0.79300,0.84600,0.81950,0.83738,0.79300,0.81459,0.81950
422_train,0.94423,0.95450,0.90716,0.94087,0.93800,0.97100,0.95450,0.97001,0.93800,0.95374,0.95450
,,,,,,,,,,,
488_test,0.80109,0.82250,0.63783,0.77225,0.79100,0.85400,0.82250,0.84418,0.79100,0.81673,0.82250
488_train,0.94203,0.95200,0.90206,0.93706,0.93600,0.96800,0.95200,0.96694,0.93600,0.95122,0.95200
,,,,,,,,,,,
48_test,0.80103,0.78200,0.55519,0.71631,0.81000,0.75400,0.78200,0.76705,0.81000,0.78794,0.78200
48_train,0.92968,0.90550,0.80718,0.85542,0.94400,0.86700,0.90550,0.87651,0.94400,0.90900,0.90550
,,,,,,,,,,,
1574_test,0.80102,0.76500,0.52051,0.69599,0.81800,0.71200,0.76500,0.73960,0.81800,0.77683,0.76500
1574_train,0.87230,0.87100,0.73679,0.82259,0.87300,0.86900,0.87100,0.86952,0.87300,0.87126,0.87100
,,,,,,,,,,,
314_test,0.80102,0.76500,0.52051,0.69599,0.81800,0.71200,0.76500,0.73960,0.81800,0.77683,0.76500
314_train,0.98557,0.96800,0.93471,0.94102,0.99700,0.93900,0.96800,0.94234,0.99700,0.96890,0.96800
,,,,,,,,,,,
612_test,0.80097,0.81150,0.61538,0.75589,0.79600,0.82700,0.81150,0.82147,0.79600,0.80853,0.81150
612_train,0.98326,0.97750,0.95409,0.96250,0.98700,0.96800,0.97750,0.96860,0.98700,0.97771,0.97750
,,,,,,,,,,,
312_test,0.80076,0.80450,0.60110,0.74600,0.79900,0.81000,0.80450,0.80789,0.79900,0.80342,0.80450
312_train,0.97918,0.98100,0.96123,0.97326,0.97800,0.98400,0.98100,0.98390,0.97800,0.98094,0.98100
,,,,,,,,,,,
814_test,0.80067,0.76600,0.52255,0.69721,0.81700,0.71500,0.76600,0.74138,0.81700,0.77735,0.76600
814_train,0.98632,0.97300,0.94491,0.95080,0.99500,0.95100,0.97300,0.95307,0.99500,0.97358,0.97300
,,,,,,,,,,,
1158_test,0.80055,0.75500,0.50010,0.68484,0.82200,0.68800,0.75500,0.72487,0.82200,0.77038,0.75500
1158_train,0.92978,0.89900,0.79392,0.84449,0.94800,0.85000,0.89900,0.86339,0.94800,0.90372,0.89900
,,,,,,,,,,,
1618_test,0.80050,0.59350,0.17058,0.55218,0.89800,0.28900,0.59350,0.55811,0.89800,0.68839,0.59350
1618_train,0.88893,0.72750,0.44399,0.64823,0.97800,0.47700,0.72750,0.65157,0.97800,0.78209,0.72750
,,,,,,,,,,,
1752_test,0.80028,0.82000,0.63273,0.76870,0.79100,0.84900,0.82000,0.83970,0.79100,0.81462,0.82000
1752_train,0.97039,0.97100,0.94083,0.95779,0.97000,0.97200,0.97100,0.97194,0.97000,0.97097,0.97100
,,,,,,,,,,,
952_test,0.80028,0.55450,0.09100,0.52897,0.91600,0.19300,0.55450,0.53163,0.91600,0.67279,0.55450
952_train,0.80004,0.57700,0.13691,0.54208,0.90500,0.24900,0.57700,0.54650,0.90500,0.68148,0.57700
,,,,,,,,,,,
366_test,0.80020,0.82400,0.64089,0.77488,0.78900,0.85900,0.82400,0.84839,0.78900,0.81762,0.82400
366_train,0.95119,0.95800,0.91430,0.94348,0.94700,0.96900,0.95800,0.96830,0.94700,0.95753,0.95800
,,,,,,,,,,,
552_test,0.80020,0.81550,0.62355,0.76198,0.79300,0.83800,0.81550,0.83037,0.79300,0.81125,0.81550
552_train,0.97859,0.97950,0.95817,0.97036,0.97800,0.98100,0.97950,0.98094,0.97800,0.97947,0.97950
,,,,,,,,,,,
324_test,0.80016,0.80900,0.61028,0.75253,0.79600,0.82200,0.80900,0.81725,0.79600,0.80648,0.80900
324_train,0.97685,0.97350,0.94593,0.95851,0.97900,0.96800,0.97350,0.96835,0.97900,0.97364,0.97350
,,,,,,,,,,,
688_test,0.79984,0.80800,0.60824,0.75120,0.79600,0.82000,0.80800,0.81557,0.79600,0.80567,0.80800
688_train,0.84858,0.85750,0.70924,0.81010,0.84400,0.87100,0.85750,0.86742,0.84400,0.85555,0.85750
,,,,,,,,,,,
1278_test,0.79972,0.81400,0.62049,0.75992,0.79300,0.83500,0.81400,0.82777,0.79300,0.81001,0.81400
1278_train,0.94892,0.96350,0.92553,0.95718,0.94000,0.98700,0.96350,0.98636,0.94000,0.96262,0.96350
,,,,,,,,,,,
1490_test,0.79961,0.73500,0.45929,0.66391,0.83000,0.64000,0.73500,0.69748,0.83000,0.75799,0.73500
1490_train,0.94246,0.89200,0.77964,0.82824,0.97300,0.81100,0.89200,0.83735,0.97300,0.90009,0.89200
,,,,,,,,,,,
520_test,0.79940,0.79600,0.58376,0.73475,0.80100,0.79100,0.79600,0.79307,0.80100,0.79701,0.79600
520_train,0.98573,0.97150,0.94185,0.94808,0.99500,0.94800,0.97150,0.95033,0.99500,0.97215,0.97150
,,,,,,,,,,,
1388_test,0.79935,0.81500,0.62253,0.76151,0.79200,0.83800,0.81500,0.83019,0.79200,0.81064,0.81500
1388_train,0.94008,0.94850,0.89492,0.93098,0.93500,0.96200,0.94850,0.96095,0.93500,0.94780,0.94850
,,,,,,,,,,,
836_test,0.79932,0.69150,0.37054,0.62360,0.85000,0.53300,0.69150,0.64541,0.85000,0.73371,0.69150
836_train,0.97397,0.95200,0.90206,0.91658,0.98800,0.91600,0.95200,0.92164,0.98800,0.95367,0.95200
,,,,,,,,,,,
1204_test,0.79928,0.81050,0.61334,0.75495,0.79400,0.82700,0.81050,0.82110,0.79400,0.80732,0.81050
1204_train,0.95841,0.96550,0.92961,0.95454,0.95400,0.97700,0.96550,0.97646,0.95400,0.96510,0.96550
,,,,,,,,,,,
310_test,0.79907,0.82050,0.63375,0.76988,0.78900,0.85200,0.82050,0.84205,0.78900,0.81466,0.82050
310_train,0.94831,0.95700,0.91226,0.94337,0.94300,0.97100,0.95700,0.97016,0.94300,0.95639,0.95700
,,,,,,,,,,,
1282_test,0.79904,0.79700,0.58580,0.73618,0.80000,0.79400,0.79700,0.79523,0.80000,0.79761,0.79700
1282_train,0.97627,0.97200,0.94287,0.95571,0.97900,0.96500,0.97200,0.96548,0.97900,0.97219,0.97200
,,,,,,,,,,,
548_test,0.79887,0.81350,0.61947,0.75945,0.79200,0.83500,0.81350,0.82759,0.79200,0.80940,0.81350
548_train,0.95420,0.96100,0.92042,0.94780,0.95000,0.97200,0.96100,0.97137,0.95000,0.96057,0.96100
,,,,,,,,,,,
1452_test,0.79879,0.80900,0.61028,0.75293,0.79400,0.82400,0.80900,0.81856,0.79400,0.80609,0.80900
1452_train,0.97395,0.97700,0.95307,0.96833,0.97200,0.98200,0.97700,0.98182,0.97200,0.97688,0.97700
,,,,,,,,,,,
598_test,0.79869,0.78950,0.57050,0.72636,0.80300,0.77600,0.78950,0.78189,0.80300,0.79230,0.78950
598_train,0.87497,0.88050,0.75617,0.83753,0.87200,0.88900,0.88050,0.88708,0.87200,0.87948,0.88050
,,,,,,,,,,,
1504_test,0.79855,0.81250,0.61743,0.75808,0.79200,0.83300,0.81250,0.82586,0.79200,0.80858,0.81250
1504_train,0.97458,0.97550,0.95001,0.96453,0.97400,0.97700,0.97550,0.97693,0.97400,0.97546,0.97550
,,,,,,,,,,,
1224_test,0.79848,0.79950,0.59090,0.73972,0.79800,0.80100,0.79950,0.80040,0.79800,0.79920,0.79950
1224_train,0.98145,0.97750,0.95409,0.96383,0.98400,0.97100,0.97750,0.97137,0.98400,0.97765,0.97750
,,,,,,,,,,,
1422_test,0.79845,0.78450,0.56029,0.72000,0.80500,0.76400,0.78450,0.77329,0.80500,0.78883,0.78450
1422_train,0.98357,0.96750,0.93369,0.94131,0.99400,0.94100,0.96750,0.94397,0.99400,0.96834,0.96750
,,,,,,,,,,,
400_test,0.79815,0.80700,0.60620,0.75026,0.79400,0.82000,0.80700,0.81520,0.79400,0.80446,0.80700
400_train,0.98387,0.97750,0.95409,0.96207,0.98800,0.96700,0.97750,0.96768,0.98800,0.97773,0.97750
,,,,,,,,,,,
760_test,0.79808,0.76200,0.51438,0.69307,0.81500,0.70900,0.76200,0.73689,0.81500,0.77398,0.76200
760_train,0.88270,0.83450,0.66231,0.76463,0.90900,0.76000,0.83450,0.79112,0.90900,0.84597,0.83450
,,,,,,,,,,,
1722_test,0.79768,0.79700,0.58580,0.73653,0.79800,0.79600,0.79700,0.79641,0.79800,0.79720,0.79700
1722_train,0.98020,0.98050,0.96021,0.97136,0.98000,0.98100,0.98050,0.98098,0.98000,0.98049,0.98050
,,,,,,,,,,,
546_test,0.79754,0.81150,0.61538,0.75693,0.79100,0.83200,0.81150,0.82482,0.79100,0.80755,0.81150
546_train,0.94711,0.95550,0.90920,0.94099,0.94200,0.96900,0.95550,0.96814,0.94200,0.95489,0.95550
,,,,,,,,,,,
1270_test,0.79750,0.81350,0.61947,0.75988,0.79000,0.83700,0.81350,0.82896,0.79000,0.80901,0.81350
1270_train,0.94893,0.95700,0.91226,0.94292,0.94400,0.97000,0.95700,0.96920,0.94400,0.95643,0.95700
,,,,,,,,,,,
306_test,0.79745,0.81550,0.62355,0.76286,0.78900,0.84200,0.81550,0.83316,0.78900,0.81048,0.81550
306_train,0.95315,0.96150,0.92144,0.94964,0.94800,0.97500,0.96150,0.97431,0.94800,0.96097,0.96150
,,,,,,,,,,,
542_test,0.79741,0.81750,0.62763,0.76588,0.78800,0.84700,0.81750,0.83741,0.78800,0.81195,0.81750
542_train,0.94687,0.95650,0.91124,0.94331,0.94100,0.97200,0.95650,0.97110,0.94100,0.95582,0.95650
,,,,,,,,,,,
564_test,0.79735,0.78100,0.55315,0.71584,0.80500,0.75700,0.78100,0.76813,0.80500,0.78613,0.78100
564_train,0.97422,0.94950,0.89696,0.91166,0.99000,0.90900,0.94950,0.91582,0.99000,0.95147,0.94950
,,,,,,,,,,,
1372_test,0.79725,0.84050,0.67456,0.80306,0.77700,0.90400,0.84050,0.89003,0.77700,0.82968,0.84050
1372_train,0.81238,0.87550,0.74597,0.86118,0.78200,0.96900,0.87550,0.96187,0.78200,0.86266,0.87550
,,,,,,,,,,,
1444_test,0.79665,0.81300,0.61845,0.75941,0.78900,0.83700,0.81300,0.82878,0.78900,0.80840,0.81300
1444_train,0.96424,0.97100,0.94083,0.96233,0.96000,0.98200,0.97100,0.98160,0.96000,0.97068,0.97100
,,,,,,,,,,,
1262_test,0.79660,0.81500,0.62253,0.76239,0.78800,0.84200,0.81500,0.83298,0.78800,0.80987,0.81500
1262_train,0.94222,0.95250,0.90308,0.93799,0.93600,0.96900,0.95250,0.96794,0.93600,0.95170,0.95250
,,,,,,,,,,,
1208_test,0.79658,0.80850,0.60926,0.75287,0.79100,0.82600,0.80850,0.81969,0.79100,0.80509,0.80850
1208_train,0.94841,0.95400,0.90614,0.93689,0.94500,0.96300,0.95400,0.96232,0.94500,0.95358,0.95400
,,,,,,,,,,,
428_test,0.79656,0.81700,0.62661,0.76540,0.78700,0.84700,0.81700,0.83723,0.78700,0.81134,0.81700
428_train,0.95367,0.95800,0.91430,0.94174,0.95100,0.96500,0.95800,0.96450,0.95100,0.95770,0.95800
,,,,,,,,,,,
404_test,0.79651,0.78050,0.55213,0.71540,0.80400,0.75700,0.78050,0.76791,0.80400,0.78554,0.78050
404_train,0.97372,0.96700,0.93267,0.94689,0.97800,0.95600,0.96700,0.95695,0.97800,0.96736,0.96700
,,,,,,,,,,,
1386_test,0.79644,0.81450,0.62151,0.76170,0.78800,0.84100,0.81450,0.83210,0.78800,0.80945,0.81450
1386_train,0.93719,0.94750,0.89288,0.93084,0.93100,0.96400,0.94750,0.96277,0.93100,0.94662,0.94750
,,,,,,,,,,,
1454_test,0.79627,0.78400,0.55927,0.71985,0.80200,0.76600,0.78400,0.77413,0.80200,0.78782,0.78400
1454_train,0.97083,0.96900,0.93675,0.95315,0.97200,0.96600,0.96900,0.96620,0.97200,0.96909,0.96900
,,,,,,,,,,,
1180_test,0.79622,0.73250,0.45419,0.66179,0.82600,0.63900,0.73250,0.69587,0.82600,0.75537,0.73250
1180_train,0.88902,0.83650,0.66639,0.76561,0.91800,0.75500,0.83650,0.78934,0.91800,0.84882,0.83650
,,,,,,,,,,,
486_test,0.79619,0.81800,0.62865,0.76704,0.78600,0.85000,0.81800,0.83974,0.78600,0.81198,0.81800
486_train,0.95405,0.95900,0.91634,0.94361,0.95100,0.96700,0.95900,0.96646,0.95100,0.95867,0.95900
,,,,,,,,,,,
1322_test,0.79596,0.81300,0.61845,0.75963,0.78800,0.83800,0.81300,0.82947,0.78800,0.80821,0.81300
1322_train,0.94203,0.95200,0.90206,0.93706,0.93600,0.96800,0.95200,0.96694,0.93600,0.95122,0.95200
,,,,,,,,,,,
1280_test,0.79593,0.79150,0.57458,0.72963,0.79800,0.78500,0.79150,0.78776,0.79800,0.79285,0.79150
1280_train,0.96790,0.97250,0.94389,0.96291,0.96500,0.98000,0.97250,0.97970,0.96500,0.97229,0.97250
,,,,,,,,,,,
1606_test,0.79570,0.75650,0.50316,0.68726,0.81400,0.69900,0.75650,0.73004,0.81400,0.76974,0.75650
1606_train,0.92241,0.90600,0.80820,0.85969,0.93200,0.88000,0.90600,0.88593,0.93200,0.90838,0.90600
,,,,,,,,,,,
232_test,0.79561,0.76050,0.51132,0.69177,0.81200,0.70900,0.76050,0.73617,0.81200,0.77223,0.76050
232_train,0.96944,0.92750,0.85207,0.87449,0.99600,0.85900,0.92750,0.87599,0.99600,0.93215,0.92750
,,,,,,,,,,,
402_test,0.79536,0.79400,0.57968,0.73309,0.79600,0.79200,0.79400,0.79283,0.79600,0.79441,0.79400
402_train,0.96790,0.97250,0.94389,0.96291,0.96500,0.98000,0.97250,0.97970,0.96500,0.97229,0.97250
,,,,,,,,,,,
364_test,0.79532,0.81100,0.61436,0.75688,0.78800,0.83400,0.81100,0.82600,0.78800,0.80655,0.81100
364_train,0.97036,0.97250,0.94389,0.96108,0.96900,0.97600,0.97250,0.97583,0.96900,0.97240,0.97250
,,,,,,,,,,,
1330_test,0.79490,0.81400,0.62049,0.76144,0.78600,0.84200,0.81400,0.83263,0.78600,0.80864,0.81400
1330_train,0.94467,0.95400,0.90614,0.93949,0.93900,0.96900,0.95400,0.96804,0.93900,0.95330,0.95400
,,,,,,,,,,,
1312_test,0.79477,0.75350,0.49704,0.68408,0.81400,0.69300,0.75350,0.72614,0.81400,0.76756,0.75350
1312_train,0.87381,0.83250,0.65823,0.76435,0.89600,0.76900,0.83250,0.79503,0.89600,0.84250,0.83250
,,,,,,,,,,,
1276_test,0.79441,0.82750,0.64803,0.78253,0.77900,0.87600,0.82750,0.86268,0.77900,0.81871,0.82750
1276_train,0.93023,0.94750,0.89288,0.93566,0.92000,0.97500,0.94750,0.97354,0.92000,0.94602,0.94750
,,,,,,,,,,,
1128_test,0.79430,0.82500,0.64293,0.77857,0.78000,0.87000,0.82500,0.85714,0.78000,0.81675,0.82500
1128_train,0.96312,0.96650,0.93165,0.95329,0.96100,0.97200,0.96650,0.97169,0.96100,0.96631,0.96650
,,,,,,,,,,,
1302_test,0.79400,0.79400,0.57968,0.73344,0.79400,0.79400,0.79400,0.79400,0.79400,0.79400,0.79400
1302_train,0.98506,0.97900,0.95715,0.96444,0.98900,0.96900,0.97900,0.96961,0.98900,0.97921,0.97900
,,,,,,,,,,,
1758_test,0.79399,0.80900,0.61028,0.75438,0.78700,0.83100,0.80900,0.82322,0.78700,0.80470,0.80900
1758_train,0.82830,0.84100,0.67558,0.79137,0.82200,0.86000,0.84100,0.85447,0.82200,0.83792,0.84100
,,,,,,,,,,,
1484_test,0.79396,0.81750,0.62763,0.76703,0.78300,0.85200,0.81750,0.84103,0.78300,0.81098,0.81750
1484_train,0.95483,0.96750,0.93369,0.96165,0.94700,0.98800,0.96750,0.98749,0.94700,0.96682,0.96750
,,,,,,,,,,,
1184_test,0.79379,0.79550,0.58274,0.73551,0.79300,0.79800,0.79550,0.79698,0.79300,0.79499,0.79550
1184_train,0.92984,0.93800,0.87350,0.91597,0.92500,0.95100,0.93800,0.94969,0.92500,0.93718,0.93800
,,,,,,,,,,,
1328_test,0.79367,0.80800,0.60824,0.75302,0.78700,0.82900,0.80800,0.82150,0.78700,0.80388,0.80800
1328_train,0.94448,0.95350,0.90512,0.93855,0.93900,0.96800,0.95350,0.96704,0.93900,0.95282,0.95350
,,,,,,,,,,,
304_test,0.79367,0.80800,0.60824,0.75302,0.78700,0.82900,0.80800,0.82150,0.78700,0.80388,0.80800
304_train,0.97278,0.97400,0.94695,0.96258,0.97200,0.97600,0.97400,0.97590,0.97200,0.97395,0.97400
,,,,,,,,,,,
492_test,0.79365,0.80150,0.59498,0.74379,0.79000,0.81300,0.80150,0.80860,0.79000,0.79919,0.80150
492_train,0.97598,0.97750,0.95409,0.96790,0.97500,0.98000,0.97750,0.97990,0.97500,0.97744,0.97750
,,,,,,,,,,,
812_test,0.79365,0.78000,0.55111,0.71538,0.80000,0.76000,0.78000,0.76923,0.80000,0.78431,0.78000
812_train,0.98684,0.98200,0.96327,0.96967,0.99000,0.97400,0.98200,0.97441,0.99000,0.98214,0.98200
,,,,,,,,,,,
180_test,0.79348,0.77300,0.53683,0.70681,0.80300,0.74300,0.77300,0.75755,0.80300,0.77961,0.77300
180_train,0.85256,0.81500,0.62253,0.74657,0.87200,0.75800,0.81500,0.78276,0.87200,0.82498,0.81500
,,,,,,,,,,,
1092_test,0.79346,0.83100,0.65517,0.78860,0.77600,0.88600,0.83100,0.87191,0.77600,0.82116,0.83100
1092_train,0.95678,0.96450,0.92757,0.95354,0.95200,0.97700,0.96450,0.97641,0.95200,0.96405,0.96450
,,,,,,,,,,,
1038_test,0.79296,0.82300,0.63885,0.77590,0.77900,0.86700,0.82300,0.85417,0.77900,0.81485,0.82300
1038_train,0.80976,0.85100,0.69598,0.81582,0.79000,0.91200,0.85100,0.89977,0.79000,0.84132,0.85100
,,,,,,,,,,,
1710_test,0.79280,0.77300,0.53683,0.70694,0.80200,0.74400,0.77300,0.75803,0.80200,0.77940,0.77300
1710_train,0.98507,0.97750,0.95409,0.96120,0.99000,0.96500,0.97750,0.96585,0.99000,0.97778,0.97750
,,,,,,,,,,,
1268_test,0.79267,0.81350,0.61947,0.76142,0.78300,0.84400,0.81350,0.83387,0.78300,0.80763,0.81350
1268_train,0.94899,0.95550,0.90920,0.93968,0.94500,0.96600,0.95550,0.96527,0.94500,0.95503,0.95550
,,,,,,,,,,,
1264_test,0.79266,0.80700,0.60620,0.75188,0.78600,0.82800,0.80700,0.82046,0.78600,0.80286,0.80700
1264_train,0.96505,0.97150,0.94185,0.96283,0.96100,0.98200,0.97150,0.98161,0.96100,0.97120,0.97150
,,,,,,,,,,,
1256_test,0.79264,0.65400,0.29402,0.59387,0.85700,0.45100,0.65400,0.60953,0.85700,0.71239,0.65400
1256_train,0.83117,0.69900,0.38584,0.62787,0.89700,0.50100,0.69900,0.64255,0.89700,0.74875,0.69900
,,,,,,,,,,,
236_test,0.79251,0.78500,0.56131,0.72198,0.79600,0.77400,0.78500,0.77886,0.79600,0.78734,0.78500
236_train,0.94619,0.95800,0.91430,0.94705,0.93900,0.97700,0.95800,0.97609,0.93900,0.95719,0.95800
