model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
1750_test,0.85989,0.86350,0.72149,0.81535,0.85800,0.86900,0.86350,0.86754,0.85800,0.86275,0.86350
1750_train,0.99240,0.99300,0.98572,0.99004,0.99200,0.99400,0.99300,0.99399,0.99200,0.99299,0.99300
,,,,,,,,,,,
64_test,0.85945,0.85650,0.70720,0.80421,0.86100,0.85200,0.85650,0.85332,0.86100,0.85714,0.85650
64_train,0.99240,0.99300,0.98572,0.99004,0.99200,0.99400,0.99300,0.99399,0.99200,0.99299,0.99300
,,,,,,,,,,,
1028_test,0.85872,0.86200,0.71842,0.81337,0.85700,0.86700,0.86200,0.86566,0.85700,0.86131,0.86200
1028_train,0.98679,0.98800,0.97552,0.98310,0.98600,0.99000,0.98800,0.98996,0.98600,0.98798,0.98800
,,,,,,,,,,,
1752_test,0.85855,0.86150,0.71740,0.81262,0.85700,0.86600,0.86150,0.86478,0.85700,0.86087,0.86150
1752_train,0.99040,0.99100,0.98164,0.98706,0.99000,0.99200,0.99100,0.99198,0.99000,0.99099,0.99100
,,,,,,,,,,,
604_test,0.85837,0.86100,0.71638,0.81187,0.85700,0.86500,0.86100,0.86391,0.85700,0.86044,0.86100
604_train,0.98579,0.98700,0.97347,0.98162,0.98500,0.98900,0.98700,0.98896,0.98500,0.98697,0.98700
,,,,,,,,,,,
284_test,0.85815,0.76850,0.52765,0.69088,0.90500,0.63200,0.76850,0.71092,0.90500,0.79630,0.76850
284_train,0.94788,0.89200,0.77964,0.82622,0.98200,0.80200,0.89200,0.83220,0.98200,0.90092,0.89200
,,,,,,,,,,,
150_test,0.85794,0.84250,0.67864,0.78329,0.86600,0.81900,0.84250,0.82713,0.86600,0.84612,0.84250
150_train,0.85879,0.84500,0.68374,0.78673,0.86600,0.82400,0.84500,0.83109,0.86600,0.84819,0.84500
,,,,,,,,,,,
220_test,0.85726,0.86350,0.72149,0.81644,0.85400,0.87300,0.86350,0.87054,0.85400,0.86219,0.86350
220_train,0.99520,0.99550,0.99082,0.99352,0.99500,0.99600,0.99550,0.99600,0.99500,0.99550,0.99550
,,,,,,,,,,,
1522_test,0.85717,0.78850,0.56846,0.71309,0.89300,0.68400,0.78850,0.73863,0.89300,0.80851,0.78850
1522_train,0.91327,0.87900,0.75311,0.81914,0.93300,0.82500,0.87900,0.84206,0.93300,0.88520,0.87900
,,,,,,,,,,,
844_test,0.85697,0.85500,0.70414,0.80277,0.85800,0.85200,0.85500,0.85288,0.85800,0.85543,0.85500
844_train,0.99080,0.99050,0.98062,0.98560,0.99100,0.99000,0.99050,0.99001,0.99100,0.99050,0.99050
,,,,,,,,,,,
664_test,0.85680,0.85450,0.70312,0.80205,0.85800,0.85100,0.85450,0.85204,0.85800,0.85501,0.85450
664_train,0.99340,0.99400,0.98776,0.99153,0.99300,0.99500,0.99400,0.99499,0.99300,0.99399,0.99400
,,,,,,,,,,,
1086_test,0.85665,0.86750,0.72965,0.82342,0.85100,0.88400,0.86750,0.88004,0.85100,0.86528,0.86750
1086_train,0.98658,0.98900,0.97756,0.98555,0.98500,0.99300,0.98900,0.99294,0.98500,0.98896,0.98900
,,,,,,,,,,,
1144_test,0.85645,0.86500,0.72455,0.81928,0.85200,0.87800,0.86500,0.87474,0.85200,0.86322,0.86500
1144_train,0.98196,0.98500,0.96939,0.98010,0.98000,0.99000,0.98500,0.98990,0.98000,0.98492,0.98500
,,,,,,,,,,,
828_test,0.85623,0.86050,0.71536,0.81192,0.85400,0.86700,0.86050,0.86525,0.85400,0.85959,0.86050
828_train,0.96389,0.96850,0.93573,0.95708,0.96100,0.97600,0.96850,0.97563,0.96100,0.96826,0.96850
,,,,,,,,,,,
846_test,0.85620,0.85850,0.71128,0.80868,0.85500,0.86200,0.85850,0.86103,0.85500,0.85800,0.85850
846_train,0.99279,0.99400,0.98776,0.99202,0.99200,0.99600,0.99400,0.99598,0.99200,0.99399,0.99400
,,,,,,,,,,,
1186_test,0.85554,0.85850,0.71128,0.80894,0.85400,0.86300,0.85850,0.86176,0.85400,0.85786,0.85850
1186_train,0.89196,0.89550,0.78678,0.85591,0.89000,0.90100,0.89550,0.89990,0.89000,0.89492,0.89550
,,,,,,,,,,,
144_test,0.85528,0.83850,0.67048,0.77827,0.86400,0.81300,0.83850,0.82207,0.86400,0.84252,0.83850
144_train,0.88679,0.87550,0.74597,0.82398,0.89300,0.85800,0.87550,0.86280,0.89300,0.87764,0.87550
,,,,,,,,,,,
968_test,0.85517,0.85550,0.70516,0.80426,0.85500,0.85600,0.85550,0.85586,0.85500,0.85543,0.85550
968_train,0.99420,0.99450,0.98878,0.99203,0.99400,0.99500,0.99450,0.99499,0.99400,0.99450,0.99450
,,,,,,,,,,,
1572_test,0.85509,0.84950,0.69292,0.79486,0.85800,0.84100,0.84950,0.84366,0.85800,0.85077,0.84950
1572_train,0.99180,0.99150,0.98266,0.98708,0.99200,0.99100,0.99150,0.99101,0.99200,0.99150,0.99150
,,,,,,,,,,,
832_test,0.85508,0.77250,0.53581,0.69561,0.89800,0.64700,0.77250,0.71783,0.89800,0.79787,0.77250
832_train,0.95843,0.93500,0.86737,0.89336,0.97300,0.89700,0.93500,0.90428,0.97300,0.93738,0.93500
,,,,,,,,,,,
82_test,0.85448,0.78800,0.56744,0.71300,0.88900,0.68700,0.78800,0.73960,0.88900,0.80745,0.78800
82_train,0.98926,0.98050,0.96021,0.96462,0.99500,0.96600,0.98050,0.96696,0.99500,0.98078,0.98050
,,,,,,,,,,,
102_test,0.85431,0.83950,0.67252,0.78005,0.86200,0.81700,0.83950,0.82488,0.86200,0.84303,0.83950
102_train,0.98400,0.98400,0.96735,0.97626,0.98400,0.98400,0.98400,0.98400,0.98400,0.98400,0.98400
,,,,,,,,,,,
680_test,0.85406,0.58050,0.14405,0.54379,0.99600,0.16500,0.58050,0.54397,0.99600,0.70364,0.58050
680_train,0.89238,0.69850,0.38482,0.62383,1.00000,0.39700,0.69850,0.62383,1.00000,0.76834,0.69850
,,,,,,,,,,,
1088_test,0.85356,0.85850,0.71128,0.80973,0.85100,0.86600,0.85850,0.86396,0.85100,0.85743,0.85850
1088_train,0.98579,0.98700,0.97347,0.98162,0.98500,0.98900,0.98700,0.98896,0.98500,0.98697,0.98700
,,,,,,,,,,,
1760_test,0.85354,0.87000,0.73475,0.82911,0.84500,0.89500,0.87000,0.88947,0.84500,0.86667,0.87000
1760_train,0.88069,0.89300,0.78168,0.85705,0.87400,0.91200,0.89300,0.90852,0.87400,0.89093,0.89300
,,,,,,,,,,,
834_test,0.85332,0.74200,0.47358,0.66477,0.91100,0.57300,0.74200,0.68087,0.91100,0.77930,0.74200
834_train,0.96203,0.92050,0.83779,0.86604,0.98800,0.85300,0.92050,0.87048,0.98800,0.92553,0.92050
,,,,,,,,,,,
966_test,0.85300,0.85300,0.70006,0.80111,0.85300,0.85300,0.85300,0.85300,0.85300,0.85300,0.85300
966_train,0.99520,0.99550,0.99082,0.99352,0.99500,0.99600,0.99550,0.99600,0.99500,0.99550,0.99550
,,,,,,,,,,,
742_test,0.85290,0.81600,0.62457,0.74780,0.87200,0.76000,0.81600,0.78417,0.87200,0.82576,0.81600
742_train,0.87876,0.85250,0.69904,0.79120,0.89300,0.81200,0.85250,0.82609,0.89300,0.85824,0.85250
,,,,,,,,,,,
948_test,0.85282,0.62650,0.23791,0.57274,0.97000,0.28300,0.62650,0.57499,0.97000,0.72199,0.62650
948_train,0.88655,0.69100,0.36952,0.61822,0.99400,0.38800,0.69100,0.61893,0.99400,0.76285,0.69100
,,,,,,,,,,,
1744_test,0.85253,0.85550,0.70516,0.80528,0.85100,0.86000,0.85550,0.85873,0.85100,0.85485,0.85550
1744_train,0.98239,0.98300,0.96531,0.97526,0.98200,0.98400,0.98300,0.98397,0.98200,0.98298,0.98300
,,,,,,,,,,,
1136_test,0.85245,0.67550,0.33789,0.60779,0.94400,0.40700,0.67550,0.61418,0.94400,0.74419,0.67550
1136_train,0.95951,0.89450,0.78474,0.82576,1.00000,0.78900,0.89450,0.82576,1.00000,0.90457,0.89450
,,,,,,,,,,,
1722_test,0.85231,0.86450,0.72353,0.82021,0.84600,0.88300,0.86450,0.87850,0.84600,0.86195,0.86450
1722_train,0.97933,0.98450,0.96837,0.98105,0.97600,0.99300,0.98450,0.99288,0.97600,0.98437,0.98450
,,,,,,,,,,,
1782_test,0.85221,0.84100,0.67558,0.78296,0.85800,0.82400,0.84100,0.82979,0.85800,0.84366,0.84100
1782_train,0.96231,0.95800,0.91430,0.93587,0.96500,0.95100,0.95800,0.95168,0.96500,0.95829,0.95800
,,,,,,,,,,,
66_test,0.85219,0.85450,0.70312,0.80381,0.85100,0.85800,0.85450,0.85700,0.85100,0.85399,0.85450
66_train,0.99480,0.99450,0.98878,0.99154,0.99500,0.99400,0.99450,0.99401,0.99500,0.99450,0.99450
,,,,,,,,,,,
264_test,0.85204,0.84050,0.67456,0.78227,0.85800,0.82300,0.84050,0.82899,0.85800,0.84324,0.84050
264_train,0.90864,0.90100,0.79800,0.85753,0.91300,0.88900,0.90100,0.89160,0.91300,0.90217,0.90100
,,,,,,,,,,,
912_test,0.85200,0.85200,0.69802,0.79990,0.85200,0.85200,0.85200,0.85200,0.85200,0.85200,0.85200
912_train,0.98397,0.98700,0.97347,0.98306,0.98200,0.99200,0.98700,0.99192,0.98200,0.98693,0.98700
,,,,,,,,,,,
352_test,0.85151,0.61050,0.20526,0.56230,0.97600,0.24500,0.61050,0.56384,0.97600,0.71476,0.61050
352_train,0.86688,0.62550,0.23587,0.57181,0.99500,0.25600,0.62550,0.57217,0.99500,0.72654,0.62550
,,,,,,,,,,,
1546_test,0.85128,0.72400,0.43685,0.64820,0.91700,0.53100,0.72400,0.66162,0.91700,0.76865,0.72400
1546_train,0.90726,0.84100,0.67558,0.76676,0.94500,0.73700,0.84100,0.78228,0.94500,0.85598,0.84100
,,,,,,,,,,,
72_test,0.85083,0.85050,0.69496,0.79798,0.85100,0.85000,0.85050,0.85015,0.85100,0.85057,0.85050
72_train,0.99620,0.99650,0.99286,0.99501,0.99600,0.99700,0.99650,0.99700,0.99600,0.99650,0.99650
,,,,,,,,,,,
1110_test,0.85019,0.73800,0.46542,0.66127,0.90800,0.56800,0.73800,0.67761,0.90800,0.77607,0.73800
1110_train,0.96452,0.91600,0.82861,0.85744,0.99500,0.83700,0.91600,0.85924,0.99500,0.92215,0.91600
,,,,,,,,,,,
80_test,0.84960,0.84300,0.67966,0.78684,0.85300,0.83300,0.84300,0.83627,0.85300,0.84455,0.84300
80_train,0.95664,0.96250,0.92349,0.94930,0.95300,0.97200,0.96250,0.97146,0.95300,0.96214,0.96250
,,,,,,,,,,,
1740_test,0.84908,0.82200,0.63681,0.75683,0.86300,0.78100,0.82200,0.79760,0.86300,0.82901,0.82200
1740_train,0.95267,0.95700,0.91226,0.94031,0.95000,0.96400,0.95700,0.96349,0.95000,0.95670,0.95700
,,,,,,,,,,,
944_test,0.84902,0.65850,0.30320,0.59518,0.94700,0.37000,0.65850,0.60051,0.94700,0.73496,0.65850
944_train,0.90784,0.76200,0.51438,0.67808,0.99100,0.53300,0.76200,0.67970,0.99100,0.80635,0.76200
,,,,,,,,,,,
208_test,0.84889,0.85450,0.70312,0.80509,0.84600,0.86300,0.85450,0.86063,0.84600,0.85325,0.85450
208_train,0.97752,0.98300,0.96531,0.97907,0.97400,0.99200,0.98300,0.99185,0.97400,0.98285,0.98300
,,,,,,,,,,,
1032_test,0.84872,0.85400,0.70210,0.80435,0.84600,0.86200,0.85400,0.85976,0.84600,0.85282,0.85400
1032_train,0.97155,0.97400,0.94695,0.96349,0.97000,0.97800,0.97400,0.97782,0.97000,0.97390,0.97400
,,,,,,,,,,,
1132_test,0.84867,0.86750,0.72965,0.82697,0.83900,0.89600,0.86750,0.88971,0.83900,0.86361,0.86750
1132_train,0.97306,0.98100,0.96123,0.97804,0.96800,0.99400,0.98100,0.99384,0.96800,0.98075,0.98100
,,,,,,,,,,,
1732_test,0.84809,0.82100,0.63477,0.75573,0.86200,0.78000,0.82100,0.79667,0.86200,0.82805,0.82100
1732_train,0.95005,0.94850,0.89492,0.92440,0.95100,0.94600,0.94850,0.94627,0.95100,0.94863,0.94850
,,,,,,,,,,,
572_test,0.84783,0.67600,0.33891,0.60838,0.93600,0.41600,0.67600,0.61579,0.93600,0.74286,0.67600
572_train,0.90826,0.75450,0.49908,0.67093,0.99600,0.51300,0.75450,0.67161,0.99600,0.80226,0.75450
,,,,,,,,,,,
1706_test,0.84781,0.73050,0.45011,0.65446,0.90800,0.55300,0.73050,0.67011,0.90800,0.77113,0.73050
1706_train,0.95858,0.91450,0.82555,0.85757,0.98600,0.84300,0.91450,0.86264,0.98600,0.92021,0.91450
,,,,,,,,,,,
904_test,0.84776,0.85900,0.71230,0.81292,0.84200,0.87600,0.85900,0.87164,0.84200,0.85656,0.85900
904_train,0.98377,0.98650,0.97245,0.98208,0.98200,0.99100,0.98650,0.99092,0.98200,0.98644,0.98650
,,,,,,,,,,,
1742_test,0.84754,0.85250,0.69904,0.80240,0.84500,0.86000,0.85250,0.85787,0.84500,0.85139,0.85250
1742_train,0.98739,0.98800,0.97552,0.98262,0.98700,0.98900,0.98800,0.98898,0.98700,0.98799,0.98800
,,,,,,,,,,,
1036_test,0.84727,0.84000,0.67354,0.78311,0.85100,0.82900,0.84000,0.83268,0.85100,0.84174,0.84000
1036_train,0.82421,0.81650,0.62559,0.75617,0.82800,0.80500,0.81650,0.80938,0.82800,0.81859,0.81650
,,,,,,,,,,,
62_test,0.84702,0.84900,0.69190,0.79704,0.84600,0.85200,0.84900,0.85111,0.84600,0.84855,0.84900
62_train,0.99900,0.99900,0.99796,0.99850,0.99900,0.99900,0.99900,0.99900,0.99900,0.99900,0.99900
,,,,,,,,,,,
1602_test,0.84697,0.78250,0.55621,0.70803,0.88000,0.68500,0.78250,0.73640,0.88000,0.80182,0.78250
1602_train,0.93260,0.90000,0.79596,0.84493,0.95200,0.84800,0.90000,0.86232,0.95200,0.90494,0.90000
,,,,,,,,,,,
236_test,0.84693,0.63600,0.25729,0.57929,0.95500,0.31700,0.63600,0.58303,0.95500,0.72403,0.63600
236_train,0.93639,0.83350,0.66027,0.75044,0.99800,0.66900,0.83350,0.75094,0.99800,0.85702,0.83350
,,,,,,,,,,,
1082_test,0.84690,0.85450,0.70312,0.80588,0.84300,0.86600,0.85450,0.86285,0.84300,0.85281,0.85450
1082_train,0.98458,0.98700,0.97347,0.98258,0.98300,0.99100,0.98700,0.99093,0.98300,0.98695,0.98700
,,,,,,,,,,,
1120_test,0.84656,0.85350,0.70108,0.80439,0.84300,0.86400,0.85350,0.86108,0.84300,0.85195,0.85350
1120_train,0.99139,0.99350,0.98674,0.99201,0.99000,0.99700,0.99350,0.99698,0.99000,0.99348,0.99350
,,,,,,,,,,,
842_test,0.84651,0.84750,0.68884,0.79487,0.84600,0.84900,0.84750,0.84855,0.84600,0.84727,0.84750
842_train,0.99220,0.99250,0.98470,0.98905,0.99200,0.99300,0.99250,0.99299,0.99200,0.99250,0.99250
,,,,,,,,,,,
1320_test,0.84645,0.67150,0.32973,0.60499,0.93600,0.40700,0.67150,0.61216,0.93600,0.74021,0.67150
1320_train,0.90793,0.75000,0.48990,0.66678,0.99800,0.50200,0.75000,0.66711,0.99800,0.79968,0.75000
,,,,,,,,,,,
540_test,0.84644,0.69100,0.36952,0.62032,0.92600,0.45600,0.69100,0.62993,0.92600,0.74980,0.69100
540_train,0.89227,0.73600,0.46133,0.65548,0.97900,0.49300,0.73600,0.65882,0.97900,0.78761,0.73600
,,,,,,,,,,,
186_test,0.84637,0.85100,0.69598,0.80045,0.84400,0.85800,0.85100,0.85598,0.84400,0.84995,0.85100
186_train,0.98699,0.98850,0.97654,0.98408,0.98600,0.99100,0.98850,0.99095,0.98600,0.98847,0.98850
,,,,,,,,,,,
1152_test,0.84622,0.85250,0.69904,0.80291,0.84300,0.86200,0.85250,0.85933,0.84300,0.85109,0.85250
1152_train,0.98517,0.98850,0.97654,0.98554,0.98300,0.99400,0.98850,0.99393,0.98300,0.98844,0.98850
,,,,,,,,,,,
1126_test,0.84568,0.84700,0.68782,0.79439,0.84500,0.84900,0.84700,0.84839,0.84500,0.84669,0.84700
1126_train,0.99040,0.99100,0.98164,0.98706,0.99000,0.99200,0.99100,0.99198,0.99000,0.99099,0.99100
,,,,,,,,,,,
182_test,0.84530,0.84000,0.67354,0.78378,0.84800,0.83200,0.84000,0.83465,0.84800,0.84127,0.84000
182_train,0.99160,0.99100,0.98164,0.98610,0.99200,0.99000,0.99100,0.99002,0.99200,0.99101,0.99100
,,,,,,,,,,,
244_test,0.84472,0.85200,0.69802,0.80269,0.84100,0.86300,0.85200,0.85992,0.84100,0.85035,0.85200
244_train,0.99040,0.99100,0.98164,0.98706,0.99000,0.99200,0.99100,0.99198,0.99000,0.99099,0.99100
,,,,,,,,,,,
126_test,0.84453,0.84950,0.69292,0.79876,0.84200,0.85700,0.84950,0.85482,0.84200,0.84836,0.84950
126_train,0.99059,0.99150,0.98266,0.98805,0.99000,0.99300,0.99150,0.99298,0.99000,0.99149,0.99150
,,,,,,,,,,,
862_test,0.84436,0.84900,0.69190,0.79803,0.84200,0.85600,0.84900,0.85396,0.84200,0.84794,0.84900
862_train,0.92622,0.93000,0.85717,0.90215,0.92400,0.93600,0.93000,0.93522,0.92400,0.92958,0.93000
,,,,,,,,,,,
850_test,0.84435,0.84700,0.68782,0.79488,0.84300,0.85100,0.84700,0.84980,0.84300,0.84639,0.84700
850_train,0.98039,0.98100,0.96123,0.97232,0.98000,0.98200,0.98100,0.98196,0.98000,0.98098,0.98100
,,,,,,,,,,,
278_test,0.84427,0.73300,0.45521,0.65714,0.90100,0.56500,0.73300,0.67440,0.90100,0.77140,0.73300
278_train,0.94018,0.86250,0.71945,0.78646,0.98700,0.73800,0.86250,0.79023,0.98700,0.87772,0.86250
,,,,,,,,,,,
1682_test,0.84427,0.86050,0.71536,0.81691,0.83600,0.88500,0.86050,0.87907,0.83600,0.85700,0.86050
1682_train,0.97754,0.98150,0.96225,0.97565,0.97500,0.98800,0.98150,0.98784,0.97500,0.98138,0.98150
,,,,,,,,,,,
1114_test,0.84426,0.83300,0.65925,0.77374,0.85000,0.81600,0.83300,0.82205,0.85000,0.83579,0.83300
1114_train,0.99200,0.99200,0.98368,0.98806,0.99200,0.99200,0.99200,0.99200,0.99200,0.99200,0.99200
,,,,,,,,,,,
612_test,0.84336,0.84800,0.68986,0.79682,0.84100,0.85500,0.84800,0.85294,0.84100,0.84693,0.84800
612_train,0.99480,0.99600,0.99184,0.99500,0.99400,0.99800,0.99600,0.99799,0.99400,0.99599,0.99600
,,,,,,,,,,,
1632_test,0.84336,0.84800,0.68986,0.79682,0.84100,0.85500,0.84800,0.85294,0.84100,0.84693,0.84800
1632_train,0.96978,0.97100,0.94083,0.95823,0.96900,0.97300,0.97100,0.97289,0.96900,0.97094,0.97100
,,,,,,,,,,,
188_test,0.84319,0.84750,0.68884,0.79610,0.84100,0.85400,0.84750,0.85208,0.84100,0.84650,0.84750
188_train,0.99380,0.99350,0.98674,0.99005,0.99400,0.99300,0.99350,0.99301,0.99400,0.99350,0.99350
,,,,,,,,,,,
782_test,0.84313,0.86500,0.72455,0.82514,0.83200,0.89800,0.86500,0.89079,0.83200,0.86039,0.86500
782_train,0.97367,0.98100,0.96123,0.97755,0.96900,0.99300,0.98100,0.99283,0.96900,0.98077,0.98100
,,,,,,,,,,,
918_test,0.84275,0.65150,0.28892,0.59030,0.94000,0.36300,0.65150,0.59607,0.94000,0.72953,0.65150
918_train,0.89900,0.74050,0.47052,0.65894,0.98800,0.49300,0.74050,0.66087,0.98800,0.79198,0.74050
,,,,,,,,,,,
662_test,0.84267,0.84400,0.68170,0.79081,0.84200,0.84600,0.84400,0.84538,0.84200,0.84369,0.84400
662_train,0.99180,0.99150,0.98266,0.98708,0.99200,0.99100,0.99150,0.99101,0.99200,0.99150,0.99150
,,,,,,,,,,,
1566_test,0.84266,0.84200,0.67762,0.78773,0.84300,0.84100,0.84200,0.84132,0.84300,0.84216,0.84200
1566_train,0.99340,0.99400,0.98776,0.99153,0.99300,0.99500,0.99400,0.99499,0.99300,0.99399,0.99400
,,,,,,,,,,,
160_test,0.84223,0.82300,0.63885,0.76011,0.85200,0.79400,0.82300,0.80529,0.85200,0.82799,0.82300
160_train,0.91323,0.89800,0.79188,0.85015,0.92200,0.87400,0.89800,0.87977,0.92200,0.90039,0.89800
,,,,,,,,,,,
1188_test,0.84208,0.82650,0.64599,0.76507,0.85000,0.80300,0.82650,0.81184,0.85000,0.83048,0.82650
1188_train,0.88229,0.87000,0.73475,0.81689,0.88900,0.85100,0.87000,0.85645,0.88900,0.87242,0.87000
,,,,,,,,,,,
922_test,0.84204,0.59600,0.17568,0.55329,0.96700,0.22500,0.59600,0.55511,0.96700,0.70532,0.59600
922_train,0.88576,0.68850,0.36442,0.61631,0.99400,0.38300,0.68850,0.61701,0.99400,0.76139,0.68850
,,,,,,,,,,,
1696_test,0.84177,0.86300,0.72047,0.82228,0.83100,0.89500,0.86300,0.88782,0.83100,0.85847,0.86300
1696_train,0.95665,0.96900,0.93675,0.96363,0.94900,0.98900,0.96900,0.98854,0.94900,0.96837,0.96900
,,,,,,,,,,,
1626_test,0.84100,0.84100,0.67558,0.78678,0.84100,0.84100,0.84100,0.84100,0.84100,0.84100,0.84100
1626_train,0.98439,0.98500,0.96939,0.97820,0.98400,0.98600,0.98500,0.98597,0.98400,0.98498,0.98500
,,,,,,,,,,,
1568_test,0.84100,0.84100,0.67558,0.78678,0.84100,0.84100,0.84100,0.84100,0.84100,0.84100,0.84100
1568_train,0.99040,0.99100,0.98164,0.98706,0.99000,0.99200,0.99100,0.99198,0.99000,0.99099,0.99100
,,,,,,,,,,,
1130_test,0.84026,0.58400,0.15119,0.54598,0.97000,0.19800,0.58400,0.54740,0.97000,0.69986,0.58400
1130_train,0.90005,0.72950,0.44807,0.64911,0.99600,0.46300,0.72950,0.64971,0.99600,0.78642,0.72950
,,,,,,,,,,,
758_test,0.84014,0.83250,0.65823,0.77432,0.84400,0.82100,0.83250,0.82502,0.84400,0.83440,0.83250
758_train,0.85208,0.84450,0.68272,0.78826,0.85600,0.83300,0.84450,0.83675,0.85600,0.84627,0.84450
,,,,,,,,,,,
1096_test,0.83989,0.85350,0.70108,0.80705,0.83300,0.87400,0.85350,0.86861,0.83300,0.85043,0.85350
1096_train,0.98838,0.99050,0.98062,0.98754,0.98700,0.99400,0.99050,0.99396,0.98700,0.99047,0.99050
,,,,,,,,,,,
818_test,0.83968,0.84300,0.67966,0.79034,0.83800,0.84800,0.84300,0.84646,0.83800,0.84221,0.84300
818_train,0.97876,0.98150,0.96225,0.97470,0.97700,0.98600,0.98150,0.98587,0.97700,0.98142,0.98150
,,,,,,,,,,,
2_test,0.83936,0.84800,0.68986,0.79834,0.83500,0.86100,0.84800,0.85729,0.83500,0.84600,0.84800
2_train,0.98819,0.99000,0.97960,0.98655,0.98700,0.99300,0.99000,0.99296,0.98700,0.98997,0.99000
,,,,,,,,,,,
184_test,0.83922,0.85350,0.70108,0.80733,0.83200,0.87500,0.85350,0.86938,0.83200,0.85028,0.85350
184_train,0.98779,0.98900,0.97756,0.98458,0.98700,0.99100,0.98900,0.99096,0.98700,0.98898,0.98900
,,,,,,,,,,,
962_test,0.83884,0.84050,0.67456,0.78677,0.83800,0.84300,0.84050,0.84221,0.83800,0.84010,0.84050
962_train,0.99600,0.99600,0.99184,0.99402,0.99600,0.99600,0.99600,0.99600,0.99600,0.99600,0.99600
,,,,,,,,,,,
792_test,0.83855,0.85550,0.70516,0.81092,0.83000,0.88100,0.85550,0.87460,0.83000,0.85172,0.85550
792_train,0.97554,0.97950,0.95817,0.97270,0.97300,0.98600,0.97950,0.98582,0.97300,0.97937,0.97950
,,,,,,,,,,,
50_test,0.83833,0.56150,0.10528,0.53281,0.97800,0.14500,0.56150,0.53355,0.97800,0.69043,0.56150
50_train,0.86384,0.62300,0.23077,0.57021,0.99100,0.25500,0.62300,0.57085,0.99100,0.72442,0.62300
,,,,,,,,,,,
128_test,0.83801,0.84000,0.67354,0.78630,0.83700,0.84300,0.84000,0.84205,0.83700,0.83952,0.84000
128_train,0.98579,0.98700,0.97347,0.98162,0.98500,0.98900,0.98700,0.98896,0.98500,0.98697,0.98700
,,,,,,,,,,,
1688_test,0.83773,0.86100,0.71638,0.82063,0.82600,0.89600,0.86100,0.88817,0.82600,0.85596,0.86100
1688_train,0.98092,0.98700,0.97347,0.98551,0.97700,0.99700,0.98700,0.99694,0.97700,0.98687,0.98700
,,,,,,,,,,,
1178_test,0.83767,0.77550,0.54193,0.70169,0.86900,0.68200,0.77550,0.73210,0.86900,0.79470,0.77550
1178_train,0.89008,0.84500,0.68374,0.77691,0.91500,0.77500,0.84500,0.80263,0.91500,0.85514,0.84500
,,,,,,,,,,,
970_test,0.83717,0.83950,0.67252,0.78582,0.83600,0.84300,0.83950,0.84189,0.83600,0.83894,0.83950
970_train,0.99520,0.99550,0.99082,0.99352,0.99500,0.99600,0.99550,0.99600,0.99500,0.99550,0.99550
,,,,,,,,,,,
1048_test,0.83646,0.81350,0.61947,0.74869,0.84800,0.77900,0.81350,0.79326,0.84800,0.81972,0.81350
1048_train,0.82379,0.80300,0.59804,0.73795,0.83400,0.77200,0.80300,0.78531,0.83400,0.80892,0.80300
,,,,,,,,,,,
830_test,0.83633,0.83300,0.65925,0.77629,0.83800,0.82800,0.83300,0.82970,0.83800,0.83383,0.83300
830_train,0.94393,0.95700,0.91226,0.94651,0.93600,0.97800,0.95700,0.97704,0.93600,0.95608,0.95700
,,,,,,,,,,,
70_test,0.83617,0.84050,0.67456,0.78772,0.83400,0.84700,0.84050,0.84498,0.83400,0.83946,0.84050
70_train,0.99460,0.99550,0.99082,0.99401,0.99400,0.99700,0.99550,0.99699,0.99400,0.99549,0.99550
,,,,,,,,,,,
990_test,0.83598,0.51150,0.00326,0.50582,0.99900,0.02400,0.51150,0.50582,0.99900,0.67160,0.51150
990_train,0.83472,0.50500,-0.01000,0.50251,1.00000,0.01000,0.50500,0.50251,1.00000,0.66890,0.50500
,,,,,,,,,,,
816_test,0.83594,0.80000,0.59192,0.73123,0.85400,0.74600,0.80000,0.77076,0.85400,0.81025,0.80000
816_train,0.95000,0.95000,0.89798,0.92750,0.95000,0.95000,0.95000,0.95000,0.95000,0.95000,0.95000
,,,,,,,,,,,
1138_test,0.83584,0.83950,0.67252,0.78629,0.83400,0.84500,0.83950,0.84328,0.83400,0.83861,0.83950
1138_train,0.97356,0.97600,0.95103,0.96640,0.97200,0.98000,0.97600,0.97984,0.97200,0.97590,0.97600
,,,,,,,,,,,
400_test,0.83576,0.78350,0.55825,0.71122,0.86200,0.70500,0.78350,0.74503,0.86200,0.79926,0.78350
400_train,0.96956,0.92150,0.83983,0.86430,1.00000,0.84300,0.92150,0.86430,1.00000,0.92721,0.92150
,,,,,,,,,,,
1698_test,0.83552,0.85250,0.69904,0.80718,0.82700,0.87800,0.85250,0.87144,0.82700,0.84864,0.85250
1698_train,0.96823,0.97650,0.95205,0.97160,0.96300,0.99000,0.97650,0.98972,0.96300,0.97618,0.97650
,,,,,,,,,,,
1570_test,0.83550,0.83650,0.66639,0.78182,0.83500,0.83800,0.83650,0.83751,0.83500,0.83625,0.83650
1570_train,0.99079,0.99200,0.98368,0.98904,0.99000,0.99400,0.99200,0.99398,0.99000,0.99198,0.99200
,,,,,,,,,,,
1312_test,0.83507,0.74150,0.47256,0.66628,0.88200,0.60100,0.74150,0.68852,0.88200,0.77335,0.74150
