model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_222,0.89948,0.89500,0.78576,0.85137,0.90200,0.88800,nan,0.89500,0.88955,0.90200,0.89573,0.89500
model_2468,0.89942,0.88950,0.77454,0.84190,0.90500,0.87400,0.9626872008544389,0.88950,0.87779,0.90500,0.89119,0.88950
model_224,0.89940,0.89300,0.78168,0.84792,0.90300,0.88300,nan,0.89300,0.88529,0.90300,0.89406,0.89300
model_794,0.89892,0.89700,0.78984,0.85517,0.90000,0.89400,nan,0.89700,0.89463,0.90000,0.89731,0.89700
model_2,0.89889,0.88800,0.77148,0.83959,0.90500,0.87100,0.9610581461551706,0.88800,0.87524,0.90500,0.88987,0.88800
model_202,0.89866,0.89450,0.78474,0.85088,0.90100,0.88800,nan,0.89450,0.88944,0.90100,0.89518,0.89450
model_1124,0.89866,0.89450,0.78474,0.85088,0.90100,0.88800,nan,0.89450,0.88944,0.90100,0.89518,0.89450
model_890,0.89863,0.88550,0.76637,0.83551,0.90600,0.86500,0.8409438261630953,0.88550,0.87032,0.90600,0.88780,0.88550
model_2942,0.89853,0.88700,0.76943,0.83806,0.90500,0.86900,0.9642509414558917,0.88700,0.87355,0.90500,0.88900,0.88700
model_1862,0.89853,0.88700,0.76943,0.83806,0.90500,0.86900,0.9546730979014251,0.88700,0.87355,0.90500,0.88900,0.88700
model_2890,0.89844,0.90100,0.79800,0.86260,0.89700,0.90500,nan,0.90100,0.90423,0.89700,0.90060,0.90100
model_2948,0.89843,0.88850,0.77250,0.84064,0.90400,0.87300,0.9669300592178318,0.88850,0.87682,0.90400,0.89020,0.88850
model_2902,0.89841,0.89200,0.77964,0.84665,0.90200,0.88200,nan,0.89200,0.88431,0.90200,0.89307,0.89200
model_868,0.89839,0.77250,0.53581,0.68956,0.96900,0.57600,0.8573291366603099,0.77250,0.69562,0.96900,0.80986,0.77250
model_2466,0.89833,0.89000,0.77556,0.84325,0.90300,0.87700,0.9614910865407683,0.89000,0.88012,0.90300,0.89141,0.89000
model_10,0.89830,0.88100,0.75719,0.82822,0.90800,0.85400,0.9580643364420623,0.88100,0.86148,0.90800,0.88413,0.88100
model_236,0.89825,0.88800,0.77148,0.83988,0.90400,0.87200,nan,0.88800,0.87597,0.90400,0.88976,0.88800
model_2624,0.89815,0.88950,0.77454,0.84247,0.90300,0.87600,nan,0.88950,0.87926,0.90300,0.89097,0.88950
model_1146,0.89807,0.88750,0.77046,0.83911,0.90400,0.87100,0.9572217364547223,0.88750,0.87512,0.90400,0.88933,0.88750
model_2002,0.89807,0.88750,0.77046,0.83911,0.90400,0.87100,nan,0.88750,0.87512,0.90400,0.88933,0.88750
model_1988,0.89805,0.90350,0.80310,0.86738,0.89500,0.91200,nan,0.90350,0.91048,0.89500,0.90267,0.90350
model_948,0.89802,0.89450,0.78474,0.85119,0.90000,0.88900,0.8414120506120208,0.89450,0.89021,0.90000,0.89508,0.89450
model_1026,0.89800,0.88550,0.76637,0.83578,0.90500,0.86600,0.9693366584524644,0.88550,0.87103,0.90500,0.88769,0.88550
model_1024,0.89797,0.88900,0.77352,0.84170,0.90300,0.87500,0.9739109271711298,0.88900,0.87840,0.90300,0.89053,0.88900
model_278,0.89795,0.89250,0.78066,0.84773,0.90100,0.88400,0.8228780349095662,0.89250,0.88594,0.90100,0.89341,0.89250
model_850,0.89787,0.89050,0.77658,0.84431,0.90200,0.87900,0.9720904610976494,0.89050,0.88172,0.90200,0.89174,0.89050
model_2614,0.89768,0.80250,0.59702,0.72180,0.95100,0.65400,nan,0.80250,0.73323,0.95100,0.82804,0.80250
model_2822,0.89764,0.88450,0.76433,0.83427,0.90500,0.86400,0.971470842899647,0.88450,0.86936,0.90500,0.88682,0.88450
model_634,0.89744,0.87500,0.74495,0.81893,0.91000,0.84000,0.8276119863844488,0.87500,0.85047,0.91000,0.87923,0.87500
model_1626,0.89741,0.89100,0.77760,0.84538,0.90100,0.88100,0.9727119223884042,0.89100,0.88333,0.90100,0.89208,0.89100
model_2662,0.89739,0.88200,0.75923,0.83024,0.90600,0.85800,0.8243478344437855,0.88200,0.86450,0.90600,0.88477,0.88200
model_818,0.89736,0.89800,0.79188,0.85772,0.89700,0.89900,nan,0.89800,0.89880,0.89700,0.89790,0.89800
model_2886,0.89733,0.90150,0.79902,0.86408,0.89500,0.90800,nan,0.90150,0.90679,0.89500,0.90086,0.90150
model_2806,0.89727,0.78700,0.56539,0.70479,0.95900,0.61500,0.816405233516488,0.78700,0.71354,0.95900,0.81826,0.78700
model_2732,0.89718,0.87250,0.73985,0.81509,0.91100,0.83400,0.8405030491828919,0.87250,0.84587,0.91100,0.87723,0.87250
model_190,0.89715,0.90100,0.79800,0.86325,0.89500,0.90700,nan,0.90100,0.90587,0.89500,0.90040,0.90100
model_1570,0.89652,0.88850,0.77250,0.84150,0.90100,0.87600,0.9675812599186284,0.88850,0.87902,0.90100,0.88988,0.88850
model_2650,0.89649,0.89200,0.77964,0.84754,0.89900,0.88500,0.9663851306425126,0.89200,0.88659,0.89900,0.89275,0.89200
model_1094,0.89637,0.88450,0.76433,0.83482,0.90300,0.86600,nan,0.88450,0.87078,0.90300,0.88660,0.88450
model_1118,0.89637,0.88450,0.76433,0.83482,0.90300,0.86600,nan,0.88450,0.87078,0.90300,0.88660,0.88450
model_2622,0.89631,0.89150,0.77862,0.84676,0.89900,0.88400,nan,0.89150,0.88571,0.89900,0.89231,0.89150
model_284,0.89623,0.83400,0.66129,0.76043,0.93100,0.73700,0.8293274215289524,0.83400,0.77973,0.93100,0.84868,0.83400
model_1090,0.89621,0.89300,0.78168,0.84942,0.89800,0.88800,nan,0.89300,0.88911,0.89800,0.89353,0.89300
model_802,0.89621,0.89300,0.78168,0.84942,0.89800,0.88800,nan,0.89300,0.88911,0.89800,0.89353,0.89300
model_1088,0.89615,0.90000,0.79596,0.86194,0.89400,0.90600,nan,0.90000,0.90486,0.89400,0.89940,0.90000
model_182,0.89554,0.89650,0.78882,0.85594,0.89500,0.89800,nan,0.89650,0.89769,0.89500,0.89634,0.89650
model_2882,0.89551,0.90000,0.79596,0.86227,0.89300,0.90700,nan,0.90000,0.90568,0.89300,0.89930,0.90000
model_910,0.89548,0.88200,0.75923,0.83104,0.90300,0.86100,0.9551032586175887,0.88200,0.86660,0.90300,0.88443,0.88200
model_2482,0.89539,0.89250,0.78066,0.84893,0.89700,0.88800,0.8142335216204325,0.89250,0.88900,0.89700,0.89298,0.89250
model_2412,0.89521,0.89200,0.77964,0.84814,0.89700,0.88700,0.9704877337268459,0.89200,0.88812,0.89700,0.89254,0.89200
model_2988,0.89521,0.89200,0.77964,0.84814,0.89700,0.88700,0.8509000821677382,0.89200,0.88812,0.89700,0.89254,0.89200
model_2406,0.89503,0.89150,0.77862,0.84735,0.89700,0.88600,0.9701614611194426,0.89150,0.88724,0.89700,0.89209,0.89150
model_790,0.89500,0.89500,0.78576,0.85352,0.89500,0.89500,nan,0.89500,0.89500,0.89500,0.89500,0.89500
model_1628,0.89499,0.88600,0.76739,0.83794,0.90000,0.87200,0.9689136643653176,0.88600,0.87549,0.90000,0.88757,0.88600
model_608,0.89496,0.88950,0.77454,0.84392,0.89800,0.88100,0.9734946211089701,0.88950,0.88299,0.89800,0.89043,0.88950
model_644,0.89480,0.76350,0.51745,0.68103,0.96800,0.55900,0.862019848748925,0.76350,0.68701,0.96800,0.80365,0.76350
model_2600,0.89475,0.89250,0.78066,0.84924,0.89600,0.88900,nan,0.89250,0.88977,0.89600,0.89287,0.89250
model_1566,0.89442,0.88800,0.77148,0.84159,0.89800,0.87800,0.9687800215407721,0.88800,0.88039,0.89800,0.88911,0.88800
model_2476,0.89424,0.83900,0.67150,0.76756,0.92500,0.75300,0.814976155757904,0.83900,0.78925,0.92500,0.85175,0.83900
model_1144,0.89424,0.88750,0.77046,0.84082,0.89800,0.87700,0.9655471078510391,0.88750,0.87953,0.89800,0.88867,0.88750
model_1542,0.89420,0.88200,0.75923,0.83158,0.90100,0.86300,0.8283959801817115,0.88200,0.86802,0.90100,0.88420,0.88200
model_2956,0.89419,0.86400,0.72251,0.80311,0.91100,0.81700,0.8445746085056566,0.86400,0.83272,0.91100,0.87011,0.86400
model_2442,0.89407,0.88700,0.76943,0.84005,0.89800,0.87600,0.8548789720161486,0.88700,0.87867,0.89800,0.88823,0.88700
model_1994,0.89403,0.88150,0.75821,0.83083,0.90100,0.86200,nan,0.88150,0.86718,0.90100,0.88377,0.88150
model_2762,0.89395,0.87950,0.75413,0.82757,0.90200,0.85700,0.9654038529096419,0.87950,0.86316,0.90200,0.88215,0.87950
model_1702,0.89393,0.89200,0.77964,0.84875,0.89500,0.88900,nan,0.89200,0.88966,0.89500,0.89232,0.89200
model_2648,0.89375,0.89150,0.77862,0.84796,0.89500,0.88800,0.9678580973876482,0.89150,0.88878,0.89500,0.89188,0.89150
model_2602,0.89371,0.88600,0.76739,0.83850,0.89800,0.87400,nan,0.88600,0.87695,0.89800,0.88735,0.88600
model_2060,0.89357,0.88200,0.75923,0.83185,0.90000,0.86400,0.842062627246042,0.88200,0.86873,0.90000,0.88409,0.88200
model_1990,0.89354,0.89450,0.78474,0.85335,0.89300,0.89600,nan,0.89450,0.89569,0.89300,0.89434,0.89450
model_2098,0.89343,0.88700,0.76943,0.84033,0.89700,0.87700,0.83754379932697,0.88700,0.87941,0.89700,0.88812,0.88700
model_2828,0.89332,0.87950,0.75413,0.82783,0.90100,0.85800,0.9679984183994136,0.87950,0.86385,0.90100,0.88204,0.87950
model_1866,0.89332,0.87950,0.75413,0.82783,0.90100,0.85800,0.9564520554786379,0.87950,0.86385,0.90100,0.88204,0.87950
model_800,0.89329,0.89200,0.77964,0.84905,0.89400,0.89000,nan,0.89200,0.89044,0.89400,0.89222,0.89200
model_2022,0.89325,0.88650,0.76841,0.83956,0.89700,0.87600,nan,0.88650,0.87855,0.89700,0.88768,0.88650
model_1568,0.89318,0.88450,0.76433,0.83620,0.89800,0.87100,0.9687868029136082,0.88450,0.87439,0.89800,0.88604,0.88450
model_616,0.89315,0.73150,0.45215,0.65141,0.98300,0.48000,0.8841241848249377,0.73150,0.65403,0.98300,0.78546,0.73150
model_1688,0.89307,0.89500,0.78576,0.85447,0.89200,0.89800,0.805942418446412,0.89500,0.89738,0.89200,0.89468,0.89500
model_2710,0.89293,0.88200,0.75923,0.83213,0.89900,0.86500,0.9630479882745182,0.88200,0.86944,0.89900,0.88397,0.88200
model_976,0.89289,0.83150,0.65619,0.75802,0.92700,0.73600,0.8108962625265121,0.83150,0.77834,0.92700,0.84619,0.83150
model_2826,0.89286,0.88000,0.75515,0.82885,0.90000,0.86000,0.9722006334257978,0.88000,0.86538,0.90000,0.88235,0.88000
model_1682,0.89282,0.89250,0.78066,0.85015,0.89300,0.89200,nan,0.89250,0.89211,0.89300,0.89255,0.89250
model_1686,0.89282,0.89250,0.78066,0.85015,0.89300,0.89200,nan,0.89250,0.89211,0.89300,0.89255,0.89250
model_1008,0.89255,0.83050,0.65415,0.75681,0.92700,0.73400,0.8168600889352652,0.83050,0.77703,0.92700,0.84542,0.83050
model_1086,0.89254,0.89350,0.78270,0.85206,0.89200,0.89500,nan,0.89350,0.89468,0.89200,0.89334,0.89350
model_2046,0.89240,0.88050,0.75617,0.82986,0.89900,0.86200,0.9562219498735486,0.88050,0.86692,0.89900,0.88267,0.88050
model_2590,0.89236,0.89300,0.78168,0.85126,0.89200,0.89400,0.801177479083242,0.89300,0.89379,0.89200,0.89289,0.89300
model_1746,0.89222,0.88900,0.77352,0.84432,0.89400,0.88400,0.9726022303379076,0.88900,0.88515,0.89400,0.88955,0.88900
model_1808,0.89222,0.88000,0.75515,0.82911,0.89900,0.86100,0.9507428060210712,0.88000,0.86609,0.89900,0.88224,0.88000
model_2618,0.89211,0.89050,0.77658,0.84698,0.89300,0.88800,nan,0.89050,0.88856,0.89300,0.89077,0.89050
model_1760,0.89209,0.84900,0.69190,0.78191,0.91600,0.78200,0.8343858018517494,0.84900,0.80776,0.91600,0.85848,0.84900
model_2018,0.89204,0.88850,0.77250,0.84354,0.89400,0.88300,nan,0.88850,0.88427,0.89400,0.88911,0.88850
model_1812,0.89197,0.88650,0.76841,0.84014,0.89500,0.87800,0.9562361796559484,0.88650,0.88004,0.89500,0.88746,0.88650
model_2042,0.89193,0.88100,0.75719,0.83089,0.89800,0.86400,0.954636630750148,0.88100,0.86847,0.89800,0.88299,0.88100
model_1708,0.89181,0.90950,0.81534,0.88220,0.88200,0.93700,nan,0.90950,0.93333,0.88200,0.90694,0.90950
model_2464,0.89172,0.88400,0.76331,0.83600,0.89600,0.87200,0.9623541605883631,0.88400,0.87500,0.89600,0.88538,0.88400
model_126,0.89162,0.87650,0.74801,0.82364,0.90000,0.85300,0.9689760150171776,0.87650,0.85960,0.90000,0.87934,0.87650
model_1098,0.89150,0.88700,0.76943,0.84120,0.89400,0.88000,nan,0.88700,0.88166,0.89400,0.88779,0.88700
model_2720,0.89149,0.86350,0.72149,0.80331,0.90700,0.82000,0.8686189010007745,0.86350,0.83441,0.90700,0.86919,0.86350
model_1742,0.89143,0.88500,0.76535,0.83782,0.89500,0.87500,0.9702102269815363,0.88500,0.87745,0.89500,0.88614,0.88500
model_2656,0.89138,0.90650,0.80922,0.87664,0.88300,0.93000,0.8227240932152567,0.90650,0.92655,0.88300,0.90425,0.90650
model_944,0.89133,0.84500,0.68374,0.77654,0.91700,0.77300,0.8582198890604714,0.84500,0.80157,0.91700,0.85541,0.84500
model_1562,0.89130,0.88100,0.75719,0.83116,0.89700,0.86500,0.9695739895428598,0.88100,0.86919,0.89700,0.88287,0.88100
model_1066,0.89126,0.88450,0.76433,0.83705,0.89500,0.87400,0.8480641946906136,0.88450,0.87659,0.89500,0.88570,0.88450
model_730,0.89119,0.88250,0.76025,0.83371,0.89600,0.86900,0.9729803096585804,0.88250,0.87244,0.89600,0.88407,0.88250
model_2432,0.89116,0.87700,0.74903,0.82464,0.89900,0.85500,0.82793618951525,0.87700,0.86111,0.89900,0.87965,0.87700
model_782,0.89100,0.89100,0.77760,0.84838,0.89100,0.89100,0.8004415035247803,0.89100,0.89100,0.89100,0.89100,0.89100
model_896,0.89090,0.88350,0.76229,0.83552,0.89500,0.87200,0.8952380417277978,0.88350,0.87488,0.89500,0.88482,0.88350
model_1868,0.89087,0.87800,0.75107,0.82639,0.89800,0.85800,0.9559542781114578,0.87800,0.86346,0.89800,0.88039,0.87800
model_860,0.89068,0.86300,0.72047,0.80283,0.90600,0.82000,0.8185074268447028,0.86300,0.83425,0.90600,0.86865,0.86300
model_2830,0.89049,0.87150,0.73781,0.81607,0.90100,0.84200,0.9724097884282833,0.87150,0.85080,0.90100,0.87518,0.87150
model_1960,0.89044,0.88400,0.76331,0.83656,0.89400,0.87400,0.8576055722017037,0.88400,0.87647,0.89400,0.88515,0.88400
model_816,0.89041,0.90200,0.80004,0.86864,0.88400,0.92000,nan,0.90200,0.91701,0.88400,0.90020,0.90200
model_774,0.89022,0.88700,0.76943,0.84179,0.89200,0.88200,0.847276322637143,0.88700,0.88317,0.89200,0.88756,0.88700
model_1638,0.89011,0.88850,0.77250,0.84443,0.89100,0.88600,0.9004962254320711,0.88850,0.88657,0.89100,0.88878,0.88850
model_1986,0.89003,0.89550,0.78678,0.85688,0.88700,0.90400,nan,0.89550,0.90234,0.88700,0.89460,0.89550
model_2470,0.89002,0.88100,0.75719,0.83171,0.89500,0.86700,0.9621701250418774,0.88100,0.87062,0.89500,0.88264,0.88100
model_2694,0.88998,0.86100,0.71638,0.80006,0.90600,0.81600,0.8191424272756661,0.86100,0.83119,0.90600,0.86699,0.86100
model_1750,0.88993,0.88800,0.77148,0.84365,0.89100,0.88500,0.9683595776557923,0.88800,0.88569,0.89100,0.88833,0.88800
model_1748,0.88940,0.88650,0.76841,0.84130,0.89100,0.88200,0.9690867686980922,0.88650,0.88305,0.89100,0.88701,0.88650
model_2626,0.88915,0.88400,0.76331,0.83713,0.89200,0.87600,nan,0.88400,0.87795,0.89200,0.88492,0.88400
model_936,0.88915,0.88400,0.76331,0.83713,0.89200,0.87600,0.8651072678293986,0.88400,0.87795,0.89200,0.88492,0.88400
model_1922,0.88907,0.87650,0.74801,0.82468,0.89600,0.85700,0.9654542719832611,0.87650,0.86237,0.89600,0.87886,0.87650
model_2708,0.88900,0.87450,0.74393,0.82146,0.89700,0.85200,0.9643282739959691,0.87450,0.85837,0.89700,0.87726,0.87450
model_2642,0.88898,0.88350,0.76229,0.83636,0.89200,0.87500,0.9673997488271674,0.88350,0.87709,0.89200,0.88448,0.88350
model_2024,0.88884,0.89400,0.78372,0.85476,0.88600,0.90200,nan,0.89400,0.90041,0.88600,0.89315,0.89400
model_2594,0.88880,0.88300,0.76127,0.83560,0.89200,0.87400,nan,0.88300,0.87623,0.89200,0.88404,0.88300
model_1102,0.88876,0.88650,0.76841,0.84159,0.89000,0.88300,nan,0.88650,0.88381,0.89000,0.88690,0.88650
model_1788,0.88867,0.87900,0.75311,0.82896,0.89400,0.86400,0.831620545182007,0.87900,0.86796,0.89400,0.88079,0.87900
model_1726,0.88858,0.88600,0.76739,0.84081,0.89000,0.88200,nan,0.88600,0.88294,0.89000,0.88645,0.88600
model_2746,0.88854,0.84600,0.68578,0.77876,0.91200,0.78000,0.8523957466025908,0.84600,0.80565,0.91200,0.85553,0.84600
model_2530,0.88849,0.87850,0.75209,0.82820,0.89400,0.86300,0.9674020311466657,0.87850,0.86712,0.89400,0.88035,0.87850
model_906,0.88843,0.87650,0.74801,0.82494,0.89500,0.85800,0.9576124817407625,0.87650,0.86307,0.89500,0.87874,0.87650
model_2582,0.88836,0.88900,0.77352,0.84612,0.88800,0.89000,0.8026346229207171,0.88900,0.88978,0.88800,0.88889,0.88900
model_2672,0.88833,0.88350,0.76229,0.83665,0.89100,0.87600,0.8335292773862039,0.88350,0.87783,0.89100,0.88437,0.88350
model_722,0.88831,0.87800,0.75107,0.82745,0.89400,0.86200,0.9674512349069119,0.87800,0.86628,0.89400,0.87992,0.87800
model_1930,0.88807,0.87550,0.74597,0.82346,0.89500,0.85600,0.9669497161429392,0.87550,0.86141,0.89500,0.87788,0.87550
model_2050,0.88779,0.87650,0.74801,0.82521,0.89400,0.85900,0.9525314758278731,0.87650,0.86377,0.89400,0.87862,0.87650
model_1630,0.88745,0.88100,0.75719,0.83281,0.89100,0.87100,0.969906997865895,0.88100,0.87353,0.89100,0.88218,0.88100
model_2014,0.88738,0.85900,0.71230,0.79796,0.90300,0.81500,nan,0.85900,0.82996,0.90300,0.86494,0.85900
model_1982,0.88735,0.88800,0.77148,0.84485,0.88700,0.88900,nan,0.88800,0.88878,0.88700,0.88789,0.88800
model_1810,0.88727,0.88050,0.75617,0.83205,0.89100,0.87000,0.9546604699173639,0.88050,0.87267,0.89100,0.88174,0.88050
model_848,0.88727,0.88050,0.75617,0.83205,0.89100,0.87000,0.9745387206375267,0.88050,0.87267,0.89100,0.88174,0.88050
model_2914,0.88713,0.79100,0.57356,0.71074,0.94000,0.64200,nan,0.79100,0.72419,0.94000,0.81810,0.79100
model_610,0.88705,0.88350,0.76229,0.83722,0.88900,0.87800,0.9754486625472796,0.88350,0.87933,0.88900,0.88414,0.88350
model_1622,0.88703,0.87800,0.75107,0.82799,0.89200,0.86400,0.9682290021741214,0.87800,0.86770,0.89200,0.87968,0.87800
model_1928,0.88695,0.87050,0.73577,0.81586,0.89600,0.84500,0.9653708559395766,0.87050,0.85252,0.89600,0.87372,0.87050
model_1028,0.88695,0.87050,0.73577,0.81586,0.89600,0.84500,0.9668286600377825,0.87050,0.85252,0.89600,0.87372,0.87050
model_2524,0.88686,0.87750,0.75005,0.82724,0.89200,0.86300,0.9675796475490378,0.87750,0.86686,0.89200,0.87925,0.87750
model_2586,0.88682,0.88650,0.76841,0.84248,0.88700,0.88600,0.8018819259627218,0.88650,0.88611,0.88700,0.88656,0.88650
model_2588,0.88682,0.88650,0.76841,0.84248,0.88700,0.88600,0.8011123757117351,0.88650,0.88611,0.88700,0.88656,0.88650
model_2946,0.88644,0.87450,0.74393,0.82250,0.89300,0.85600,0.9626547508875167,0.87450,0.86114,0.89300,0.87678,0.87450
model_908,0.88638,0.87250,0.73985,0.81929,0.89400,0.85100,0.9540787737264678,0.87250,0.85714,0.89400,0.87518,0.87250
model_1690,0.88635,0.88700,0.76943,0.84357,0.88600,0.88800,0.8026311190495657,0.88700,0.88778,0.88600,0.88689,0.88700
model_758,0.88611,0.88450,0.76433,0.83935,0.88700,0.88200,0.8320682584864538,0.88450,0.88259,0.88700,0.88479,0.88450
model_1680,0.88611,0.88450,0.76433,0.83935,0.88700,0.88200,0.8685085468981639,0.88450,0.88259,0.88700,0.88479,0.88450
model_2408,0.88605,0.88250,0.76025,0.83596,0.88800,0.87700,0.966948004152583,0.88250,0.87834,0.88800,0.88314,0.88250
model_736,0.88594,0.88400,0.76331,0.83858,0.88700,0.88100,0.8418691760704611,0.88400,0.88171,0.88700,0.88435,0.88400
model_2484,0.88584,0.75800,0.50622,0.67668,0.95600,0.56000,0.8105564249886407,0.75800,0.68481,0.95600,0.79800,0.75800
model_1148,0.88581,0.88000,0.75515,0.83185,0.88900,0.87100,0.9595379742042957,0.88000,0.87328,0.88900,0.88107,0.88000
model_674,0.88577,0.80700,0.60620,0.72926,0.92900,0.68500,0.8257471919059753,0.80700,0.74678,0.92900,0.82799,0.80700
model_2994,0.88576,0.88350,0.76229,0.83780,0.88700,0.88000,0.8249230391599915,0.88350,0.88083,0.88700,0.88391,0.88350
model_260,0.88519,0.86000,0.71434,0.80022,0.89900,0.82100,0.842330423936452,0.86000,0.83395,0.89900,0.86526,0.86000
model_1718,0.88511,0.87800,0.75107,0.82881,0.88900,0.86700,nan,0.87800,0.86986,0.88900,0.87933,0.87800
model_108,0.88488,0.84450,0.68272,0.77774,0.90700,0.78200,0.8302313486735026,0.84450,0.80622,0.90700,0.85365,0.84450
model_2410,0.88464,0.87850,0.75209,0.82984,0.88800,0.86900,0.9670306141676237,0.87850,0.87144,0.88800,0.87964,0.87850
model_1034,0.88452,0.88000,0.75515,0.83241,0.88700,0.87300,0.8492288513261764,0.88000,0.87475,0.88700,0.88083,0.88000
model_2402,0.88446,0.87800,0.75107,0.82908,0.88800,0.86800,0.9683820995233827,0.87800,0.87059,0.88800,0.87921,0.87800
model_140,0.88435,0.87950,0.75413,0.83164,0.88700,0.87200,0.8403027984692807,0.87950,0.87389,0.88700,0.88040,0.87950
model_1064,0.88423,0.88100,0.75719,0.83422,0.88600,0.87600,0.8556332831258898,0.88100,0.87723,0.88600,0.88159,0.88100
model_292,0.88416,0.76750,0.52561,0.68633,0.94800,0.58700,0.8266784404617509,0.76750,0.69655,0.94800,0.80305,0.76750
model_1510,0.88400,0.88400,0.76331,0.83946,0.88400,0.88400,0.9700569892399281,0.88400,0.88400,0.88400,0.88400,0.88400
model_146,0.88388,0.88000,0.75515,0.83269,0.88600,0.87400,0.8371120306161733,0.88000,0.87549,0.88600,0.88072,0.88000
model_1780,0.88384,0.90000,0.79596,0.86842,0.87500,0.92500,0.8432762860485212,0.90000,0.92105,0.87500,0.89744,0.90000
model_1648,0.88376,0.88150,0.75821,0.83528,0.88500,0.87800,0.8573517945378718,0.88150,0.87885,0.88500,0.88191,0.88150
model_2598,0.88347,0.88250,0.76025,0.83712,0.88400,0.88100,nan,0.88250,0.88136,0.88400,0.88268,0.88250
model_104,0.88335,0.87300,0.74087,0.82131,0.88900,0.85700,nan,0.87300,0.86143,0.88900,0.87500,0.87300
model_238,0.88335,0.88400,0.76331,0.83975,0.88300,0.88500,nan,0.88400,0.88477,0.88300,0.88388,0.88400
model_2874,0.88329,0.88200,0.75923,0.83634,0.88400,0.88000,0.8810127529969252,0.88200,0.88048,0.88400,0.88224,0.88200
model_2930,0.88328,0.86550,0.72557,0.80938,0.89300,0.83800,nan,0.86550,0.84645,0.89300,0.86910,0.86550
model_744,0.88306,0.87950,0.75413,0.83220,0.88500,0.87400,0.8458018003371139,0.87950,0.87537,0.88500,0.88016,0.87950
model_1722,0.88294,0.88100,0.75719,0.83480,0.88400,0.87800,nan,0.88100,0.87873,0.88400,0.88136,0.88100
model_2950,0.88294,0.87000,0.73475,0.81663,0.89000,0.85000,0.9655503308110767,0.87000,0.85577,0.89000,0.87255,0.87000
model_212,0.88259,0.88000,0.75515,0.83325,0.88400,0.87600,nan,0.88000,0.87698,0.88400,0.88048,0.88000
model_2528,0.88241,0.87400,0.74291,0.82333,0.88700,0.86100,0.9647429807460605,0.87400,0.86452,0.88700,0.87562,0.87400
model_2526,0.88229,0.87550,0.74597,0.82585,0.88600,0.86500,0.9648384950571679,0.87550,0.86778,0.88600,0.87679,0.87550
model_2000,0.88176,0.89050,0.77658,0.85197,0.87700,0.90400,nan,0.89050,0.90134,0.87700,0.88900,0.89050
model_1602,0.88165,0.87000,0.73475,0.81714,0.88800,0.85200,0.8011565208435059,0.87000,0.85714,0.88800,0.87230,0.87000
model_1182,0.88124,0.87800,0.75107,0.83047,0.88300,0.87300,0.8241478671198306,0.87800,0.87426,0.88300,0.87861,0.87800
model_1060,0.88124,0.87800,0.75107,0.83047,0.88300,0.87300,0.8860241930888987,0.87800,0.87426,0.88300,0.87861,0.87800
model_296,0.88076,0.88950,0.77454,0.85067,0.87600,0.90300,0.837535597383976,0.88950,0.90031,0.87600,0.88799,0.88950
