model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_17712,0.94800,0.94800,0.89390,0.92470,0.94800,0.94800,0.9947495076225344,0.94800,0.94800,0.94800,0.94800,0.94800
model_19654,0.94800,0.94800,0.89390,0.92470,0.94800,0.94800,0.840707150899491,0.94800,0.94800,0.94800,0.94800,0.94800
model_24370,0.94800,0.94800,0.89390,0.92470,0.94800,0.94800,0.9664732805807582,0.94800,0.94800,0.94800,0.94800,0.94800
model_730,0.94800,0.94800,0.89390,0.92470,0.94800,0.94800,0.9801365493298096,0.94800,0.94800,0.94800,0.94800,0.94800
model_38870,0.94800,0.94800,0.89390,0.92470,0.94800,0.94800,0.950623546176763,0.94800,0.94800,0.94800,0.94800,0.94800
model_20556,0.94800,0.94800,0.89390,0.92470,0.94800,0.94800,0.9114399116113353,0.94800,0.94800,0.94800,0.94800,0.94800
model_25394,0.94798,0.95450,0.90716,0.93825,0.94400,0.96500,nan,0.95450,0.96425,0.94400,0.95402,0.95450
model_846,0.94798,0.95450,0.90716,0.93825,0.94400,0.96500,0.9733089981037135,0.95450,0.96425,0.94400,0.95402,0.95450
model_15528,0.94798,0.95450,0.90716,0.93825,0.94400,0.96500,nan,0.95450,0.96425,0.94400,0.95402,0.95450
model_35038,0.94797,0.90700,0.81024,0.84983,0.97300,0.84100,nan,0.90700,0.85954,0.97300,0.91276,0.90700
model_12522,0.94795,0.94950,0.89696,0.92782,0.94700,0.95200,nan,0.94950,0.95176,0.94700,0.94937,0.94950
model_37970,0.94795,0.94950,0.89696,0.92782,0.94700,0.95200,0.8698789857701069,0.94950,0.95176,0.94700,0.94937,0.94950
model_14286,0.94795,0.94950,0.89696,0.92782,0.94700,0.95200,0.9681865034915854,0.94950,0.95176,0.94700,0.94937,0.94950
model_13330,0.94795,0.94950,0.89696,0.92782,0.94700,0.95200,0.992748062704902,0.94950,0.95176,0.94700,0.94937,0.94950
model_25024,0.94795,0.94950,0.89696,0.92782,0.94700,0.95200,0.9751429981771861,0.94950,0.95176,0.94700,0.94937,0.94950
model_14110,0.94795,0.94950,0.89696,0.92782,0.94700,0.95200,0.99419336327644,0.94950,0.95176,0.94700,0.94937,0.94950
model_25260,0.94793,0.95600,0.91022,0.94149,0.94300,0.96900,0.847772800253715,0.95600,0.96817,0.94300,0.95542,0.95600
model_38034,0.94793,0.95600,0.91022,0.94149,0.94300,0.96900,nan,0.95600,0.96817,0.94300,0.95542,0.95600
model_27914,0.94792,0.90850,0.81330,0.85232,0.97200,0.84500,0.8318794430166051,0.90850,0.86247,0.97200,0.91396,0.90850
model_12698,0.94791,0.87900,0.75311,0.80705,0.99000,0.76800,0.8823303366930823,0.87900,0.81015,0.99000,0.89109,0.87900
model_3548,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,0.9788285157537563,0.95100,0.95556,0.94600,0.95075,0.95100
model_37752,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,0.9931397441153725,0.95100,0.95556,0.94600,0.95075,0.95100
model_14224,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,0.9929801192926002,0.95100,0.95556,0.94600,0.95075,0.95100
model_21372,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,0.9961858609443036,0.95100,0.95556,0.94600,0.95075,0.95100
model_31698,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,nan,0.95100,0.95556,0.94600,0.95075,0.95100
model_23172,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,0.9958102745581264,0.95100,0.95556,0.94600,0.95075,0.95100
model_38634,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,nan,0.95100,0.95556,0.94600,0.95075,0.95100
model_7396,0.94790,0.95100,0.90002,0.93096,0.94600,0.95600,nan,0.95100,0.95556,0.94600,0.95075,0.95100
model_6538,0.94789,0.90350,0.80310,0.84419,0.97500,0.83200,nan,0.90350,0.85302,0.97500,0.90994,0.90350
model_13300,0.94788,0.93950,0.87656,0.90783,0.95300,0.92600,0.8597671657382233,0.93950,0.92795,0.95300,0.94031,0.93950
model_16278,0.94785,0.93450,0.86635,0.89826,0.95600,0.91300,0.8573128464175206,0.93450,0.91659,0.95600,0.93588,0.93450
model_7474,0.94785,0.93450,0.86635,0.89826,0.95600,0.91300,0.8209476724062881,0.93450,0.91659,0.95600,0.93588,0.93450
model_22756,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,0.8525253619012781,0.95250,0.95939,0.94500,0.95214,0.95250
model_31452,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,0.9852156086132622,0.95250,0.95939,0.94500,0.95214,0.95250
model_26946,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,0.9770063132536216,0.95250,0.95939,0.94500,0.95214,0.95250
model_14650,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,0.9887321108712653,0.95250,0.95939,0.94500,0.95214,0.95250
model_20768,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,0.9931206488534653,0.95250,0.95939,0.94500,0.95214,0.95250
model_14602,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,nan,0.95250,0.95939,0.94500,0.95214,0.95250
model_34422,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,nan,0.95250,0.95939,0.94500,0.95214,0.95250
model_13558,0.94783,0.87550,0.74597,0.80211,0.99200,0.75900,0.884281349263966,0.87550,0.80454,0.99200,0.88849,0.87550
model_29682,0.94783,0.94100,0.87962,0.91079,0.95200,0.93000,0.8383509588462336,0.94100,0.93151,0.95200,0.94164,0.94100
model_39446,0.94781,0.94750,0.89288,0.92381,0.94800,0.94700,0.8444932326674461,0.94750,0.94705,0.94800,0.94753,0.94750
model_28568,0.94781,0.94750,0.89288,0.92381,0.94800,0.94700,0.9752640652881714,0.94750,0.94705,0.94800,0.94753,0.94750
model_12344,0.94780,0.93600,0.86941,0.90114,0.95500,0.91700,0.8484233942500995,0.93600,0.92004,0.95500,0.93719,0.93600
model_38028,0.94779,0.95400,0.90614,0.93732,0.94400,0.96400,nan,0.95400,0.96327,0.94400,0.95354,0.95400
model_12594,0.94778,0.94250,0.88268,0.91378,0.95100,0.93400,0.8106411704793572,0.94250,0.93510,0.95100,0.94298,0.94250
model_34144,0.94776,0.94900,0.89594,0.92691,0.94700,0.95100,0.9943119542850347,0.94900,0.95080,0.94700,0.94890,0.94900
model_17022,0.94776,0.94900,0.89594,0.92691,0.94700,0.95100,nan,0.94900,0.95080,0.94700,0.94890,0.94900
model_34102,0.94776,0.94900,0.89594,0.92691,0.94700,0.95100,nan,0.94900,0.95080,0.94700,0.94890,0.94900
model_9666,0.94776,0.94900,0.89594,0.92691,0.94700,0.95100,0.9944323071925887,0.94900,0.95080,0.94700,0.94890,0.94900
model_19690,0.94776,0.94900,0.89594,0.92691,0.94700,0.95100,0.985212922821664,0.94900,0.95080,0.94700,0.94890,0.94900
model_21382,0.94776,0.90150,0.79902,0.84105,0.97600,0.82700,0.8747100724008771,0.90150,0.84943,0.97600,0.90833,0.90150
model_32628,0.94774,0.95550,0.90920,0.94055,0.94300,0.96800,nan,0.95550,0.96718,0.94300,0.95494,0.95550
model_11912,0.94773,0.94400,0.88574,0.91680,0.95000,0.93800,nan,0.94400,0.93874,0.95000,0.94433,0.94400
model_33190,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.9661303925514221,0.95050,0.95459,0.94600,0.95028,0.95050
model_13446,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.9927786746955016,0.95050,0.95459,0.94600,0.95028,0.95050
model_7838,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.8534065784578738,0.95050,0.95459,0.94600,0.95028,0.95050
model_39492,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.9702520017609274,0.95050,0.95459,0.94600,0.95028,0.95050
model_37738,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,nan,0.95050,0.95459,0.94600,0.95028,0.95050
model_32352,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.9807689318682421,0.95050,0.95459,0.94600,0.95028,0.95050
model_20590,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.9850672266866436,0.95050,0.95459,0.94600,0.95028,0.95050
model_27918,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.8871925619888076,0.95050,0.95459,0.94600,0.95028,0.95050
model_17772,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,0.9955364619768583,0.95050,0.95459,0.94600,0.95028,0.95050
model_33198,0.94771,0.95050,0.89900,0.93004,0.94600,0.95500,nan,0.95050,0.95459,0.94600,0.95028,0.95050
model_35014,0.94769,0.90950,0.81534,0.85407,0.97100,0.84800,nan,0.90950,0.86465,0.97100,0.91474,0.90950
model_1182,0.94767,0.94550,0.88880,0.91984,0.94900,0.94200,0.862106677353811,0.94550,0.94240,0.94900,0.94569,0.94550
model_26332,0.94766,0.90450,0.80514,0.84590,0.97400,0.83500,nan,0.90450,0.85514,0.97400,0.91071,0.90450
model_7442,0.94765,0.95200,0.90206,0.93320,0.94500,0.95900,0.9791574085345034,0.95200,0.95842,0.94500,0.95166,0.95200
model_14106,0.94765,0.95200,0.90206,0.93320,0.94500,0.95900,0.9922928237839986,0.95200,0.95842,0.94500,0.95166,0.95200
model_28794,0.94764,0.91100,0.81840,0.85659,0.97000,0.85200,0.8349056618554251,0.91100,0.86762,0.97000,0.91596,0.91100
model_37878,0.94762,0.87000,0.73475,0.79452,0.99500,0.74500,0.9212863087153235,0.87000,0.79600,0.99500,0.88444,0.87000
model_31376,0.94762,0.94700,0.89186,0.92291,0.94800,0.94600,0.8741069392259782,0.94700,0.94611,0.94800,0.94705,0.94700
model_15142,0.94762,0.94700,0.89186,0.92291,0.94800,0.94600,0.8345272667640078,0.94700,0.94611,0.94800,0.94705,0.94700
model_34376,0.94762,0.94700,0.89186,0.92291,0.94800,0.94600,0.8316269178511733,0.94700,0.94611,0.94800,0.94705,0.94700
model_14406,0.94760,0.95350,0.90512,0.93640,0.94400,0.96300,0.9901634540151933,0.95350,0.96228,0.94400,0.95305,0.95350
model_25192,0.94760,0.90600,0.80820,0.84836,0.97300,0.83900,0.855415269907783,0.90600,0.85802,0.97300,0.91190,0.90600
model_19806,0.94760,0.95350,0.90512,0.93640,0.94400,0.96300,0.9922874166201128,0.95350,0.96228,0.94400,0.95305,0.95350
model_78,0.94760,0.92400,0.84493,0.87908,0.96200,0.88600,0.8201956974684134,0.92400,0.89405,0.96200,0.92678,0.92400
model_25180,0.94759,0.94200,0.88166,0.91291,0.95100,0.93300,0.8528332285123978,0.94200,0.93418,0.95100,0.94252,0.94200
model_24080,0.94758,0.88300,0.76127,0.81293,0.98700,0.77900,0.8848642081545111,0.88300,0.81705,0.98700,0.89402,0.88300
model_31684,0.94757,0.94850,0.89492,0.92601,0.94700,0.95000,nan,0.94850,0.94985,0.94700,0.94842,0.94850
model_3840,0.94757,0.94850,0.89492,0.92601,0.94700,0.95000,nan,0.94850,0.94985,0.94700,0.94842,0.94850
model_22204,0.94757,0.94850,0.89492,0.92601,0.94700,0.95000,0.995822259453965,0.94850,0.94985,0.94700,0.94842,0.94850
model_19678,0.94757,0.94850,0.89492,0.92601,0.94700,0.95000,0.8345225787227922,0.94850,0.94985,0.94700,0.94842,0.94850
model_6490,0.94757,0.94850,0.89492,0.92601,0.94700,0.95000,nan,0.94850,0.94985,0.94700,0.94842,0.94850
model_8774,0.94756,0.91900,0.83473,0.87027,0.96500,0.87300,0.8117437796159224,0.91900,0.88370,0.96500,0.92256,0.91900
model_14474,0.94756,0.93700,0.87145,0.90319,0.95400,0.92000,0.8181849650798305,0.93700,0.92263,0.95400,0.93805,0.93700
model_2662,0.94755,0.95500,0.90818,0.93962,0.94300,0.96700,0.8439313693785332,0.95500,0.96619,0.94300,0.95445,0.95500
model_17200,0.94753,0.88450,0.76433,0.81514,0.98600,0.78300,0.9090036312599137,0.88450,0.81962,0.98600,0.89514,0.88450
model_2916,0.94753,0.91400,0.82453,0.86169,0.96800,0.86000,nan,0.91400,0.87365,0.96800,0.91841,0.91400
model_15194,0.94752,0.95000,0.89798,0.92913,0.94600,0.95400,nan,0.95000,0.95363,0.94600,0.94980,0.95000
model_12824,0.94752,0.95000,0.89798,0.92913,0.94600,0.95400,nan,0.95000,0.95363,0.94600,0.94980,0.95000
model_12544,0.94752,0.95000,0.89798,0.92913,0.94600,0.95400,0.992229801192413,0.95000,0.95363,0.94600,0.94980,0.95000
model_7924,0.94752,0.95000,0.89798,0.92913,0.94600,0.95400,0.9879920181121055,0.95000,0.95363,0.94600,0.94980,0.95000
model_16840,0.94752,0.95000,0.89798,0.92913,0.94600,0.95400,0.8287068869026614,0.95000,0.95363,0.94600,0.94980,0.95000
model_26772,0.94752,0.95000,0.89798,0.92913,0.94600,0.95400,0.9697307377597174,0.95000,0.95363,0.94600,0.94980,0.95000
model_22300,0.94750,0.93850,0.87452,0.90611,0.95300,0.92400,0.8292883613348779,0.93850,0.92614,0.95300,0.93938,0.93850
model_26184,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,0.8266324370222933,0.95150,0.95745,0.94500,0.95118,0.95150
model_25806,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,0.97728936404598,0.95150,0.95745,0.94500,0.95118,0.95150
model_17026,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,nan,0.95150,0.95745,0.94500,0.95118,0.95150
model_36218,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,nan,0.95150,0.95745,0.94500,0.95118,0.95150
model_15312,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,0.9905730683969546,0.95150,0.95745,0.94500,0.95118,0.95150
model_36012,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,0.9901843174974969,0.95150,0.95745,0.94500,0.95118,0.95150
model_38928,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,nan,0.95150,0.95745,0.94500,0.95118,0.95150
model_15216,0.94744,0.95800,0.91430,0.94615,0.94100,0.97500,nan,0.95800,0.97412,0.94100,0.95727,0.95800
model_32166,0.94743,0.94650,0.89084,0.92202,0.94800,0.94500,0.9805612709122763,0.94650,0.94516,0.94800,0.94658,0.94650
model_31630,0.94743,0.94650,0.89084,0.92202,0.94800,0.94500,0.9860530587926523,0.94650,0.94516,0.94800,0.94658,0.94650
model_19598,0.94742,0.93500,0.86737,0.89945,0.95500,0.91500,0.8277559785594727,0.93500,0.91827,0.95500,0.93627,0.93500
model_39822,0.94741,0.95300,0.90410,0.93547,0.94400,0.96200,nan,0.95300,0.96130,0.94400,0.95257,0.95300
model_13704,0.94741,0.95300,0.90410,0.93547,0.94400,0.96200,nan,0.95300,0.96130,0.94400,0.95257,0.95300
model_34178,0.94739,0.90050,0.79698,0.83961,0.97600,0.82500,0.8597435755364956,0.90050,0.84796,0.97600,0.90748,0.90050
model_23328,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,nan,0.94800,0.94890,0.94700,0.94795,0.94800
model_3490,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,nan,0.94800,0.94890,0.94700,0.94795,0.94800
model_17706,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,0.9937236309660346,0.94800,0.94890,0.94700,0.94795,0.94800
model_12488,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,0.9681122711276621,0.94800,0.94890,0.94700,0.94795,0.94800
model_3504,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,nan,0.94800,0.94890,0.94700,0.94795,0.94800
model_13208,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,0.9931846869908846,0.94800,0.94890,0.94700,0.94795,0.94800
model_31572,0.94738,0.94800,0.89390,0.92511,0.94700,0.94900,0.9741604468024329,0.94800,0.94890,0.94700,0.94795,0.94800
model_28786,0.94738,0.91850,0.83371,0.86949,0.96500,0.87200,0.8296058048220242,0.91850,0.88289,0.96500,0.92212,0.91850
model_21506,0.94737,0.93650,0.87043,0.90234,0.95400,0.91900,nan,0.93650,0.92174,0.95400,0.93759,0.93650
model_9836,0.94734,0.93150,0.86023,0.89291,0.95700,0.90600,nan,0.93150,0.91056,0.95700,0.93320,0.93150
model_32232,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,0.9861982336703767,0.94950,0.95267,0.94600,0.94932,0.94950
model_13424,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,nan,0.94950,0.95267,0.94600,0.94932,0.94950
model_7348,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,0.8877627476257213,0.94950,0.95267,0.94600,0.94932,0.94950
model_32268,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,0.9109287002381998,0.94950,0.95267,0.94600,0.94932,0.94950
model_14104,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,0.9936199592539365,0.94950,0.95267,0.94600,0.94932,0.94950
model_9802,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,nan,0.94950,0.95267,0.94600,0.94932,0.94950
model_20582,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,0.9838019716558117,0.94950,0.95267,0.94600,0.94932,0.94950
model_17928,0.94733,0.94950,0.89696,0.92822,0.94600,0.95300,nan,0.94950,0.95267,0.94600,0.94932,0.94950
model_11930,0.94732,0.90850,0.81330,0.85258,0.97100,0.84600,nan,0.90850,0.86311,0.97100,0.91388,0.90850
model_2934,0.94731,0.89700,0.78984,0.83414,0.97800,0.81600,nan,0.89700,0.84165,0.97800,0.90472,0.89700
model_2034,0.94730,0.88550,0.76637,0.81670,0.98500,0.78600,nan,0.88550,0.82152,0.98500,0.89586,0.88550
model_15512,0.94729,0.94450,0.88676,0.91807,0.94900,0.94000,nan,0.94450,0.94054,0.94900,0.94475,0.94450
model_2758,0.94729,0.94450,0.88676,0.91807,0.94900,0.94000,0.8417480287241461,0.94450,0.94054,0.94900,0.94475,0.94450
model_39704,0.94729,0.94450,0.88676,0.91807,0.94900,0.94000,0.835011124250752,0.94450,0.94054,0.94900,0.94475,0.94450
model_2044,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.9717886540744428,0.95100,0.95648,0.94500,0.95070,0.95100
model_20712,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.9910117930963508,0.95100,0.95648,0.94500,0.95070,0.95100
model_11618,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,nan,0.95100,0.95648,0.94500,0.95070,0.95100
model_13452,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.9912801410408537,0.95100,0.95648,0.94500,0.95070,0.95100
model_10750,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.9930275814891608,0.95100,0.95648,0.94500,0.95070,0.95100
model_12666,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.9905899052100111,0.95100,0.95648,0.94500,0.95070,0.95100
model_36186,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.960961762787824,0.95100,0.95648,0.94500,0.95070,0.95100
model_36240,0.94725,0.95750,0.91328,0.94520,0.94100,0.97400,nan,0.95750,0.97311,0.94100,0.95679,0.95750
model_2000,0.94724,0.94600,0.88982,0.92112,0.94800,0.94400,nan,0.94600,0.94422,0.94800,0.94611,0.94600
model_38424,0.94723,0.96400,0.92655,0.95959,0.93700,0.99100,0.8212807007068026,0.96400,0.99049,0.93700,0.96300,0.96400
model_28702,0.94722,0.95250,0.90308,0.93455,0.94400,0.96100,nan,0.95250,0.96033,0.94400,0.95209,0.95250
model_11884,0.94722,0.95250,0.90308,0.93455,0.94400,0.96100,0.9543378078071031,0.95250,0.96033,0.94400,0.95209,0.95250
model_32598,0.94722,0.95250,0.90308,0.93455,0.94400,0.96100,nan,0.95250,0.96033,0.94400,0.95209,0.95250
model_20934,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,nan,0.94750,0.94795,0.94700,0.94747,0.94750
model_2826,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.9828953953870272,0.94750,0.94795,0.94700,0.94747,0.94750
model_28026,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.9828972477775647,0.94750,0.94795,0.94700,0.94747,0.94750
model_26850,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.8633647868885611,0.94750,0.94795,0.94700,0.94747,0.94750
model_24368,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.964662895804005,0.94750,0.94795,0.94700,0.94747,0.94750
model_33176,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.8313893497354387,0.94750,0.94795,0.94700,0.94747,0.94750
model_34806,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.9937995498584322,0.94750,0.94795,0.94700,0.94747,0.94750
model_24568,0.94718,0.93600,0.86941,0.90149,0.95400,0.91800,0.8343498769928427,0.93600,0.92085,0.95400,0.93713,0.93600
model_2,0.94717,0.95400,0.90614,0.93775,0.94300,0.96500,0.9615944022444893,0.95400,0.96421,0.94300,0.95349,0.95400
model_24304,0.94717,0.95400,0.90614,0.93775,0.94300,0.96500,0.9701260295103896,0.95400,0.96421,0.94300,0.95349,0.95400
model_8286,0.94717,0.95400,0.90614,0.93775,0.94300,0.96500,0.9539662706046842,0.95400,0.96421,0.94300,0.95349,0.95400
model_36918,0.94717,0.89500,0.78576,0.83108,0.97900,0.81100,0.853126806169284,0.89500,0.83818,0.97900,0.90314,0.89500
model_36948,0.94716,0.94250,0.88268,0.91416,0.95000,0.93500,0.8421312376280516,0.94250,0.93596,0.95000,0.94293,0.94250
model_23292,0.94714,0.94900,0.89594,0.92732,0.94600,0.95200,0.9861321523937334,0.94900,0.95171,0.94600,0.94885,0.94900
model_36606,0.94714,0.94900,0.89594,0.92732,0.94600,0.95200,0.9921965365634539,0.94900,0.95171,0.94600,0.94885,0.94900
model_11402,0.94714,0.94900,0.89594,0.92732,0.94600,0.95200,0.991489915406445,0.94900,0.95171,0.94600,0.94885,0.94900
model_13428,0.94714,0.94900,0.89594,0.92732,0.94600,0.95200,nan,0.94900,0.95171,0.94600,0.94885,0.94900
model_17890,0.94714,0.94900,0.89594,0.92732,0.94600,0.95200,0.9838286068947429,0.94900,0.95171,0.94600,0.94885,0.94900
model_25450,0.94714,0.94900,0.89594,0.92732,0.94600,0.95200,0.9663857682334757,0.94900,0.95171,0.94600,0.94885,0.94900
model_19674,0.94708,0.95050,0.89900,0.93046,0.94500,0.95600,0.8023159702618917,0.95050,0.95551,0.94500,0.95023,0.95050
model_2832,0.94708,0.95050,0.89900,0.93046,0.94500,0.95600,0.9811405371413421,0.95050,0.95551,0.94500,0.95023,0.95050
model_7332,0.94708,0.95050,0.89900,0.93046,0.94500,0.95600,0.9855057934962087,0.95050,0.95551,0.94500,0.95023,0.95050
model_16404,0.94708,0.95050,0.89900,0.93046,0.94500,0.95600,nan,0.95050,0.95551,0.94500,0.95023,0.95050
model_37570,0.94708,0.95050,0.89900,0.93046,0.94500,0.95600,0.9949549418115764,0.95050,0.95551,0.94500,0.95023,0.95050
model_10188,0.94705,0.94550,0.88880,0.92023,0.94800,0.94300,0.854565556428778,0.94550,0.94328,0.94800,0.94564,0.94550
model_32416,0.94704,0.88150,0.75821,0.81093,0.98700,0.77600,0.8769640874553036,0.88150,0.81503,0.98700,0.89281,0.88150
model_40504,0.94703,0.95200,0.90206,0.93363,0.94400,0.96000,0.990107959527778,0.95200,0.95935,0.94400,0.95161,0.95200
model_36222,0.94703,0.95200,0.90206,0.93363,0.94400,0.96000,nan,0.95200,0.95935,0.94400,0.95161,0.95200
model_28082,0.94703,0.95200,0.90206,0.93363,0.94400,0.96000,nan,0.95200,0.95935,0.94400,0.95161,0.95200
model_17302,0.94703,0.95200,0.90206,0.93363,0.94400,0.96000,nan,0.95200,0.95935,0.94400,0.95161,0.95200
model_37906,0.94701,0.87650,0.74801,0.80378,0.99000,0.76300,0.9098440071495857,0.87650,0.80685,0.99000,0.88909,0.87650
model_27156,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.9037588773700772,0.94700,0.94700,0.94700,0.94700,0.94700
model_32168,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.9782467036813247,0.94700,0.94700,0.94700,0.94700,0.94700
model_11552,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.8582054632499752,0.94700,0.94700,0.94700,0.94700,0.94700
model_3526,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,nan,0.94700,0.94700,0.94700,0.94700,0.94700
model_670,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.9697408107454265,0.94700,0.94700,0.94700,0.94700,0.94700
model_9610,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.9923905249962137,0.94700,0.94700,0.94700,0.94700,0.94700
model_29534,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.8447668447955498,0.94700,0.94700,0.94700,0.94700,0.94700
model_3430,0.94700,0.94700,0.89186,0.92331,0.94700,0.94700,0.983488775556421,0.94700,0.94700,0.94700,0.94700,0.94700
